component_id,residual_public_support_gap_z,canonical_2024_q75
820,-0.9931599115451532,False
821,-0.5279778003752864,False
822,-0.848959127658132,False
823,-0.5083177880557935,False
824,0.0208884780004174,False
825,-0.6557558638736156,False
826,-0.378341564065346,False
827,-0.8507772367178342,False
828,1.331043960576512,True
829,-0.4424078323376741,False
830,-1.484650337005747,False
831,0.901583300306542,False
832,-1.0164743858730392,False
833,0.6263595588292754,False
834,-0.7567060233181284,False
835,-1.3441683372018705,False
836,1.013351190112087,False
837,-0.4043528473381468,False
838,-0.5069688370972534,False
839,0.0570766800872924,False
840,-0.3131701767674644,False
841,0.1719795760347415,False
842,-1.1739253443196782,False
843,0.7136798080705004,False
844,0.4117169342460675,False
845,0.1623820841475989,False
846,1.072990277363293,True
847,0.7564055069042692,True
848,-0.3161612219860255,False
849,0.2605973341913552,False
850,0.670538726105766,False
851,0.9170148114191818,False
852,-0.8543744674632487,False
853,-0.3481701083932705,False
854,0.0220198430037561,False
855,0.5520819764523409,False
856,0.909903473259394,True
858,-1.002147363886427,False
859,-0.7031851744099508,False
860,-0.3859675970869612,False
861,-0.1679182559783057,False
862,-0.6473754632838139,False
863,1.041277178884409,False
864,0.1838029891331486,False
865,-1.0410134459534062,False
866,1.3310139299121075,False
867,1.3831223836865267,False
868,-0.4696329540087824,False
869,0.833372432057189,False
870,-0.8659506962017837,False
871,0.3580529055712703,False
872,-0.8562744222274571,False
873,-1.2643640457733905,False
874,-0.9106027259109148,False
875,1.30991255773445,False
876,0.8460031794491794,True
877,0.6553231105781574,False
878,-0.4934731688102752,False
879,-0.4920737094519353,False
882,0.1317657851898811,False
883,0.5605855135914405,False
885,-1.037763634740304,False
886,-0.5913189479580412,False
887,-0.8082999417707847,False
888,-0.390467025233889,False
889,0.5630330863401385,False
890,-1.017435998963885,False
891,0.4507525785988033,False
892,-0.6106464102523292,False
893,-0.5505762955488218,False
894,0.2972922010392794,False
895,-0.02977494072223,False
896,-0.2090149860081322,False
897,0.7055819490002767,False
898,0.278645824280521,False
899,0.6732101206154752,False
900,-0.9744537480927398,False
901,-0.9005103584292674,False
902,1.317735234903983,True
903,0.6049178818556821,False
905,-1.0452187836483622,False
906,-0.9700904758013996,False
907,-1.018942723528004,False
908,-0.409369165368787,False
909,-1.2070167466033648,False
910,1.1380990505388069,False
911,0.6761037020399573,False
912,-1.5755822709627345,False
913,-1.0979826655905325,False
914,-0.6128636550446416,False
915,-0.8370279871104189,False
916,-1.1283230108523457,False
917,0.92503886758002,False
918,0.7068621282900418,False
919,-0.7003264352847373,False
920,0.5615347595822946,False
921,-0.7460664842999489,False
922,0.8004386157708471,True
923,0.5711638929929035,False
924,0.1801381220039863,False
925,-0.5394400156823089,False
926,0.563339648029891,False
927,0.3480810448236175,False
928,-1.1964612929055265,False
929,1.7602527135566717,True
930,-0.7378322647051585,False
931,-0.976481208268302,False
932,-0.8217634674169675,False
933,-1.3790685819484028,False
934,-0.2216998943735162,False
935,1.6223216373836544,False
936,-1.0444155579115852,False
937,1.0018448833928866,False
938,-0.77621185311286,False
939,-1.0387343234805604,False
940,1.78870108088664,False
941,-0.8957041845521984,False
942,-1.3991948322307837,False
943,-0.6389191101639777,False
944,-0.1613384146501373,False
945,-0.5901131138574931,False
946,-0.6387588720429713,False
947,0.919355064379754,False
948,-0.6772564267805153,False
949,-0.0871907956410016,False
950,-0.5434999796799902,False
951,0.2738350885532938,False
952,-1.215332411802551,False
953,-0.8450045574133793,False
954,-0.6705481097226991,False
955,-0.4767725454227591,False
956,-0.6664767368274377,False
957,-0.687891357550587,False
958,1.2197171264004605,True
959,0.98053410014602,True
960,-0.8724625845437364,False
961,-0.846179445576382,False
962,0.1737983456034578,False
963,-0.3350685686323189,False
964,-0.0943864119194084,False
965,0.4346436681843817,False
966,0.1236704401588033,False
967,1.2590095427030987,True
968,-0.676590408258834,False
969,-0.1510298600999733,False
970,-0.9983657481104268,False
971,0.2626275258995457,False
972,0.9083113004426492,True
973,-0.5262839832281714,False
974,-0.7532792517688606,False
975,0.7582763845436649,True
976,0.1174799247429469,False
977,0.104716472328639,False
978,-0.3877941348431433,False
979,0.6222822992806294,False
980,0.1738934652770927,False
981,-0.7634760407394274,False
982,0.1009707670260497,False
983,1.485385526538586,False
984,1.0406091185383102,False
985,-0.4275595547262591,False
986,0.5655111009522615,False
987,-0.1288889241075701,False
988,1.406311503221286,False
989,-1.0816741885354726,False
990,0.1373702062703076,False
991,-0.3849940140409318,False
992,-0.904211870077948,False
993,-0.593954619158913,False
994,-1.375942630546811,False
995,1.464335945157564,False
996,1.4190762988492815,False
997,-0.7181445671171269,False
999,1.0850111634282464,False
1000,-1.0098032396427687,False
1002,0.96468286945408,False
1003,0.4773758530846077,False
1004,0.9920872849197936,False
1005,-0.5462540373391401,False
1006,-1.3438740087767782,False
1007,-0.7430978976762905,False
1008,-0.6972862469650326,False
1009,0.861598832031702,False
1010,-0.3770479154707356,False
1011,1.19209014203698,False
1012,-0.5343244171606761,False
1013,-0.046386927543627,False
1014,1.441307653248671,False
1015,-0.4984916150945304,False
1016,-0.3039483752293794,False
1017,0.8507465682388762,False
1018,1.220518030485766,False
1019,0.3932398288581711,False
1020,0.5300001034795135,False
