match_id,event_component_id,event_date_utc,event_city_name,event_year,dominant_hazard,control_component_id,control_city_name,placebo_source_event_component_id,placebo_date_utc,placebo_source_event_year,placebo_source_rule,placebo_year_distance,placebo_month_distance,event_gpm_event_subset_precip_mm_est,control_gpm_event_subset_precip_mm_est,placebo_event_gpm_event_subset_precip_mm_est,observed_diff,placebo_diff,observed_minus_placebo_diff,placebo_status,event_country
4942|2021-09-02|Celaya,4942,2021-09-02,Celaya,2021,low_ceiling_1000m,4288,San Francisco del Rincón,4942.0,2021-10-03,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,1.25,0.26,0.058333,0.99,-0.201667,1.191667,ok_control_day,México
4942|2021-09-02|Celaya,4942,2021-09-02,Celaya,2021,low_ceiling_1000m,4134,Chihuahua,4942.0,2021-10-03,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,1.25,0.086111,0.484444,1.163889,0.398333,0.765556,ok_control_day,México
4942|2021-10-03|Celaya,4942,2021-10-03,Celaya,2021,low_ceiling_1000m,6696,Matamoros,4942.0,2021-09-02,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.101111,0.0,0.0,0.101111,0.0,0.101111,ok_control_day,México
4942|2021-10-03|Celaya,4942,2021-10-03,Celaya,2021,low_ceiling_1000m,4288,San Francisco del Rincón,4942.0,2021-09-02,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.101111,0.058333,0.26,0.042778,0.201667,-0.158889,ok_control_day,México
4942|2021-10-03|Celaya,4942,2021-10-03,Celaya,2021,low_ceiling_1000m,4134,Chihuahua,4942.0,2021-09-02,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.101111,0.484444,0.086111,-0.383333,-0.398333,0.015,ok_control_day,México
4379|2021-04-05|Karadeniz Ereğli,4379,2021-04-05,Karadeniz Ereğli,2021,thunder_or_convective,858,Tekirdağ,4379.0,2023-04-27,2023.0,same_control_component_hazard_cross_year_month_window,2.0,0.0,0.449444,0.001111,1.423333,0.448333,1.422222,-0.973889,ok_control_day,Turkey
4379|2021-04-05|Karadeniz Ereğli,4379,2021-04-05,Karadeniz Ereğli,2021,thunder_or_convective,3459,Yalova,4379.0,2023-04-27,2023.0,same_control_component_hazard_cross_year_month_window,2.0,0.0,0.449444,0.238889,3.523333,0.210555,3.284444,-3.073889,ok_control_day,Turkey
4379|2021-04-05|Karadeniz Ereğli,4379,2021-04-05,Karadeniz Ereğli,2021,thunder_or_convective,4341,Düzce,,,,missing_control_day_donor,,,0.449444,1.481667,,-1.032223,,,missing_placebo_or_control_metric,Turkey
4379|2021-04-08|Karadeniz Ereğli,4379,2021-04-08,Karadeniz Ereğli,2021,low_ceiling_1000m,858,Tekirdağ,4379.0,2022-03-19,2022.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,1.235556,0.050556,0.0,1.185,-0.050556,1.235556,ok_control_day,Turkey
4379|2021-04-08|Karadeniz Ereğli,4379,2021-04-08,Karadeniz Ereğli,2021,low_ceiling_1000m,3459,Yalova,4379.0,2022-03-19,2022.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,1.235556,0.070556,0.0,1.165,-0.070556,1.235556,ok_control_day,Turkey
4379|2021-04-08|Karadeniz Ereğli,4379,2021-04-08,Karadeniz Ereğli,2021,low_ceiling_1000m,4341,Düzce,4379.0,2022-03-19,2022.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,1.235556,0.4,0.929444,0.835556,0.529444,0.306112,ok_control_day,Turkey
10954|2021-05-07|Giridih,10954,2021-05-07,Giridih,2021,low_vis_5km,10132,Thanjavur,10840.0,2021-06-12,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.558889,0.0,0.558889,-0.558889,ok_control_day,India
10954|2021-05-07|Giridih,10954,2021-05-07,Giridih,2021,low_vis_5km,11432,Chandpara,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,India
10954|2021-05-07|Giridih,10954,2021-05-07,Giridih,2021,low_vis_5km,10080,Siltara,,,,missing_control_day_donor,,,0.0,1.312222,,-1.312222,,,missing_placebo_or_control_metric,India
10954|2021-01-04|Giridih,10954,2021-01-04,Giridih,2021,low_vis_5km,10132,Thanjavur,10840.0,2021-01-29,2021.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.0,0.0,0.005556,0.0,0.005556,-0.005556,ok_control_day,India
10954|2021-01-04|Giridih,10954,2021-01-04,Giridih,2021,low_vis_5km,11432,Chandpara,10954.0,2022-01-10,2022.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,India
10954|2021-01-04|Giridih,10954,2021-01-04,Giridih,2021,low_vis_5km,10080,Siltara,10954.0,2022-01-10,2022.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.033333,0.0,0.033333,-0.033333,ok_control_day,India
175|2021-07-28|Điện Biên Phủ,175,2021-07-28,Điện Biên Phủ,2021,thunder_or_convective,1739,Phúc Yên,175.0,2020-08-15,2020.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.003889,0.088333,0.832778,-0.084444,0.744445,-0.828889,ok_control_day,Vietnam
175|2021-07-28|Điện Biên Phủ,175,2021-07-28,Điện Biên Phủ,2021,thunder_or_convective,5031,Trang Bang,175.0,2020-08-15,2020.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.003889,0.0,0.0,0.003889,0.0,0.003889,ok_control_day,Vietnam
175|2021-07-28|Điện Biên Phủ,175,2021-07-28,Điện Biên Phủ,2021,thunder_or_convective,1915,Quốc Oai,175.0,2024-08-13,2024.0,same_control_component_hazard_cross_year_month_window,3.0,1.0,0.003889,1.123889,4.550556,-1.12,3.426667,-4.546667,ok_control_day,Vietnam
175|2021-05-01|Điện Biên Phủ,175,2021-05-01,Điện Biên Phủ,2021,thunder_or_convective,1739,Phúc Yên,175.0,2022-05-20,2022.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,3.065556,0.124444,0.0,2.941112,-0.124444,3.065556,ok_control_day,Vietnam
175|2021-05-01|Điện Biên Phủ,175,2021-05-01,Điện Biên Phủ,2021,thunder_or_convective,5031,Trang Bang,175.0,2022-05-20,2022.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,3.065556,0.0,0.196111,3.065556,0.196111,2.869445,ok_control_day,Vietnam
175|2021-05-01|Điện Biên Phủ,175,2021-05-01,Điện Biên Phủ,2021,thunder_or_convective,1915,Quốc Oai,,,,missing_control_day_donor,,,3.065556,0.003333,,3.062223,,,missing_placebo_or_control_metric,Vietnam
7672|2021-12-10|Zigong,7672,2021-12-10,Zigong,2021,low_vis_5km,10851,Yangjiang,7672.0,2021-11-03,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,China
7672|2021-12-10|Zigong,7672,2021-12-10,Zigong,2021,low_vis_5km,9653,Ningming,7672.0,2021-11-03,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,China
7672|2021-12-10|Zigong,7672,2021-12-10,Zigong,2021,low_vis_5km,11127,Zhongxin,7672.0,2021-11-03,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,China
7672|2021-11-03|Zigong,7672,2021-11-03,Zigong,2021,low_vis_5km,10851,Yangjiang,7672.0,2021-12-10,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,China
7672|2021-11-03|Zigong,7672,2021-11-03,Zigong,2021,low_vis_5km,9653,Ningming,7672.0,2021-12-10,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,China
7672|2021-11-03|Zigong,7672,2021-11-03,Zigong,2021,low_vis_5km,11127,Zhongxin,7672.0,2021-12-10,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,China
10936|2021-05-07|Phusro,10936,2021-05-07,Phusro,2021,low_vis_5km,10422,Jagdalpur,,,,missing_control_day_donor,,,0.0,0.261111,,-0.261111,,,missing_placebo_or_control_metric,India
10936|2021-05-07|Phusro,10936,2021-05-07,Phusro,2021,low_vis_5km,11394,Chakdaha,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,India
10936|2021-05-07|Phusro,10936,2021-05-07,Phusro,2021,low_vis_5km,11264,Medinipur,,,,missing_control_day_donor,,,0.0,0.283333,,-0.283333,,,missing_placebo_or_control_metric,India
10936|2021-01-04|Phusro,10936,2021-01-04,Phusro,2021,low_vis_5km,10422,Jagdalpur,10936.0,2022-01-10,2022.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,India
10936|2021-01-04|Phusro,10936,2021-01-04,Phusro,2021,low_vis_5km,11394,Chakdaha,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,India
10936|2021-01-04|Phusro,10936,2021-01-04,Phusro,2021,low_vis_5km,11264,Medinipur,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,India
4263|2021-12-15|Rzeszów,4263,2021-12-15,Rzeszów,2021,low_ceiling_300m,3403,Bełchatów,4263.0,2023-12-14,2023.0,same_control_component_hazard_cross_year_month_window,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Poland
4263|2021-12-15|Rzeszów,4263,2021-12-15,Rzeszów,2021,low_ceiling_300m,1080,Słupsk,4263.0,2023-12-14,2023.0,same_control_component_hazard_cross_year_month_window,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Poland
4263|2021-12-15|Rzeszów,4263,2021-12-15,Rzeszów,2021,low_ceiling_300m,4107,Mielec,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,Poland
4263|2021-11-17|Rzeszów,4263,2021-11-17,Rzeszów,2021,fog,3403,Bełchatów,4225.0,2020-11-09,2020.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.005556,0.0,0.0,0.005556,0.0,0.005556,ok_control_day,Poland
4263|2021-11-17|Rzeszów,4263,2021-11-17,Rzeszów,2021,fog,1080,Słupsk,4225.0,2020-11-09,2020.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.005556,0.051667,0.0,-0.046111,-0.051667,0.005556,ok_control_day,Poland
4263|2021-11-17|Rzeszów,4263,2021-11-17,Rzeszów,2021,fog,4107,Mielec,,,,missing_control_day_donor,,,0.005556,0.0,,0.005556,,,missing_placebo_or_control_metric,Poland
3944|2021-01-23|Belgorod,3944,2021-01-23,Belgorod,2021,low_vis_5km,6031,Ulyanovsk,3944.0,2021-02-25,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.227778,0.0,-0.227778,-0.227778,0.0,ok_control_day,Russia
3944|2021-01-23|Belgorod,3944,2021-01-23,Belgorod,2021,low_vis_5km,7378,Young Leninist,3944.0,2021-02-25,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Russia
3944|2021-01-23|Belgorod,3944,2021-01-23,Belgorod,2021,low_vis_5km,6673,Лобаново,3944.0,2021-02-25,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Russia
3944|2021-02-25|Belgorod,3944,2021-02-25,Belgorod,2021,low_vis_5km,6031,Ulyanovsk,3944.0,2021-01-23,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.227778,0.0,0.227778,-0.227778,ok_control_day,Russia
3944|2021-02-25|Belgorod,3944,2021-02-25,Belgorod,2021,low_vis_5km,7378,Young Leninist,3944.0,2021-01-23,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Russia
3944|2021-02-25|Belgorod,3944,2021-02-25,Belgorod,2021,low_vis_5km,6673,Лобаново,3944.0,2021-01-23,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Russia
56|2021-12-29|Brest,56,2021-12-29,Brest,2021,fog,544,Saint-Nazaire,56.0,2022-01-24,2022.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.067778,0.0,-0.067778,-0.067778,0.0,ok_control_day,France
56|2021-12-29|Brest,56,2021-12-29,Brest,2021,fog,1681,Le Havre,56.0,2022-01-24,2022.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.405,0.0,-0.405,-0.405,0.0,ok_control_day,France
56|2021-12-29|Brest,56,2021-12-29,Brest,2021,fog,2940,Dunkirk,,,,missing_control_day_donor,,,0.0,0.606111,,-0.606111,,,missing_placebo_or_control_metric,France
56|2021-12-03|Brest,56,2021-12-03,Brest,2021,low_ceiling_1000m,544,Saint-Nazaire,,,,missing_control_day_donor,,,1.181111,0.491111,,0.69,,,missing_placebo_or_control_metric,France
56|2021-12-03|Brest,56,2021-12-03,Brest,2021,low_ceiling_1000m,1681,Le Havre,,,,missing_control_day_donor,,,1.181111,0.096667,,1.084444,,,missing_placebo_or_control_metric,France
56|2021-12-03|Brest,56,2021-12-03,Brest,2021,low_ceiling_1000m,2940,Dunkirk,,,,missing_control_day_donor,,,1.181111,0.0,,1.181111,,,missing_placebo_or_control_metric,France
6403|2021-01-24|Nizhnekamsk,6403,2021-01-24,Nizhnekamsk,2021,low_ceiling_1000m,6031,Ulyanovsk,6403.0,2020-01-21,2020.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.037778,0.27,-0.037778,0.232222,-0.27,ok_control_day,Russia
6403|2021-01-24|Nizhnekamsk,6403,2021-01-24,Nizhnekamsk,2021,low_ceiling_1000m,6242,Dimitrovgrad,6403.0,2020-01-21,2020.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.028333,0.0,0.028333,-0.028333,ok_control_day,Russia
6403|2021-01-24|Nizhnekamsk,6403,2021-01-24,Nizhnekamsk,2021,low_ceiling_1000m,6191,Glazov,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,Russia
6403|2021-04-09|Nizhnekamsk,6403,2021-04-09,Nizhnekamsk,2021,low_ceiling_1000m,6031,Ulyanovsk,,,,missing_control_day_donor,,,1.043889,1.311111,,-0.267222,,,missing_placebo_or_control_metric,Russia
6403|2021-04-09|Nizhnekamsk,6403,2021-04-09,Nizhnekamsk,2021,low_ceiling_1000m,6242,Dimitrovgrad,,,,missing_control_day_donor,,,1.043889,2.445556,,-1.401667,,,missing_placebo_or_control_metric,Russia
6403|2021-04-09|Nizhnekamsk,6403,2021-04-09,Nizhnekamsk,2021,low_ceiling_1000m,6191,Glazov,,,,missing_control_day_donor,,,1.043889,0.0,,1.043889,,,missing_placebo_or_control_metric,Russia
10840|2021-01-29|Rourkela,10840,2021-01-29,Rourkela,2021,low_vis_5km,10132,Thanjavur,10954.0,2021-01-04,2021.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.0,0.005556,0.0,-0.005556,-0.005556,0.0,ok_control_day,India
10840|2021-01-29|Rourkela,10840,2021-01-29,Rourkela,2021,low_vis_5km,10006,Vellore,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,India
10840|2021-01-29|Rourkela,10840,2021-01-29,Rourkela,2021,low_vis_5km,6662,Anand,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,India
10840|2021-06-12|Rourkela,10840,2021-06-12,Rourkela,2021,low_vis_5km,10132,Thanjavur,10954.0,2021-05-07,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,3.944444,0.558889,0.0,3.385555,-0.558889,3.944444,ok_control_day,India
10840|2021-06-12|Rourkela,10840,2021-06-12,Rourkela,2021,low_vis_5km,10006,Vellore,,,,missing_control_day_donor,,,3.944444,0.008333,,3.936111,,,missing_placebo_or_control_metric,India
10840|2021-06-12|Rourkela,10840,2021-06-12,Rourkela,2021,low_vis_5km,6662,Anand,,,,missing_control_day_donor,,,3.944444,0.0,,3.944444,,,missing_placebo_or_control_metric,India
4339|2021-12-15|Lublin,4339,2021-12-15,Lublin,2021,low_vis_5km,3403,Bełchatów,4339.0,2022-11-26,2022.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Poland
4339|2021-12-15|Lublin,4339,2021-12-15,Lublin,2021,low_vis_5km,1080,Słupsk,4339.0,2022-11-26,2022.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Poland
4339|2021-12-15|Lublin,4339,2021-12-15,Lublin,2021,low_vis_5km,4107,Mielec,4339.0,2023-01-23,2023.0,same_control_component_hazard_cross_year_month_window,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Poland
4339|2021-11-17|Lublin,4339,2021-11-17,Lublin,2021,fog,3403,Bełchatów,4263.0,2022-11-21,2022.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Poland
4339|2021-11-17|Lublin,4339,2021-11-17,Lublin,2021,fog,1080,Słupsk,4263.0,2022-11-21,2022.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.051667,0.0,-0.051667,-0.051667,0.0,ok_control_day,Poland
4339|2021-11-17|Lublin,4339,2021-11-17,Lublin,2021,fog,4107,Mielec,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,Poland
2044|2021-12-06|Vinnytsia,2044,2021-12-06,Vinnytsia,2021,low_vis_1km,2506,Pervomaisk,,,,missing_control_day_donor,,,0.0,0.075,,-0.075,,,missing_placebo_or_control_metric,Ukraine
2044|2021-12-06|Vinnytsia,2044,2021-12-06,Vinnytsia,2021,low_vis_1km,4030,Lozova,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,Ukraine
2044|2021-12-06|Vinnytsia,2044,2021-12-06,Vinnytsia,2021,low_vis_1km,1089,Kovel,,,,missing_control_day_donor,,,0.0,0.334444,,-0.334444,,,missing_placebo_or_control_metric,Ukraine
2044|2021-12-09|Vinnytsia,2044,2021-12-09,Vinnytsia,2021,low_ceiling_300m,2506,Pervomaisk,2044.0,2020-11-18,2020.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Ukraine
2044|2021-12-09|Vinnytsia,2044,2021-12-09,Vinnytsia,2021,low_ceiling_300m,4030,Lozova,2044.0,2020-11-18,2020.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Ukraine
2044|2021-12-09|Vinnytsia,2044,2021-12-09,Vinnytsia,2021,low_ceiling_300m,1089,Kovel,2044.0,2020-11-18,2020.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.144444,0.0,0.144444,-0.144444,ok_control_day,Ukraine
357|2021-12-02|Ensenada,357,2021-12-02,Ensenada,2021,fog,5,Rosarito,357.0,2021-11-04,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,México
357|2021-12-02|Ensenada,357,2021-12-02,Ensenada,2021,fog,913,Tecate,357.0,2021-11-04,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,México
357|2021-12-02|Ensenada,357,2021-12-02,Ensenada,2021,fog,6251,Cadereyta Jiménez,357.0,2021-11-04,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,México
357|2021-11-04|Ensenada,357,2021-11-04,Ensenada,2021,fog,5,Rosarito,357.0,2021-12-02,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,México
357|2021-11-04|Ensenada,357,2021-11-04,Ensenada,2021,fog,913,Tecate,357.0,2021-12-02,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,México
357|2021-11-04|Ensenada,357,2021-11-04,Ensenada,2021,fog,6251,Cadereyta Jiménez,357.0,2021-12-02,2021.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,México
4225|2021-12-15|Stalowa Wola,4225,2021-12-15,Stalowa Wola,2021,low_ceiling_300m,3403,Bełchatów,4263.0,2023-12-14,2023.0,same_control_component_hazard_cross_year_month_window,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Poland
4225|2021-12-15|Stalowa Wola,4225,2021-12-15,Stalowa Wola,2021,low_ceiling_300m,3349,Płock,4225.0,2023-12-14,2023.0,same_control_component_hazard_cross_year_month_window,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Poland
4225|2021-12-15|Stalowa Wola,4225,2021-12-15,Stalowa Wola,2021,low_ceiling_300m,1080,Słupsk,4263.0,2023-12-14,2023.0,same_control_component_hazard_cross_year_month_window,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Poland
4225|2021-11-17|Stalowa Wola,4225,2021-11-17,Stalowa Wola,2021,fog,3403,Bełchatów,4263.0,2022-11-21,2022.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Poland
4225|2021-11-17|Stalowa Wola,4225,2021-11-17,Stalowa Wola,2021,fog,3349,Płock,4225.0,2022-11-21,2022.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,Poland
4225|2021-11-17|Stalowa Wola,4225,2021-11-17,Stalowa Wola,2021,fog,1080,Słupsk,4263.0,2022-11-21,2022.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.051667,0.0,-0.051667,-0.051667,0.0,ok_control_day,Poland
4942|2022-12-26|Celaya,4942,2022-12-26,Celaya,2022,low_ceiling_1000m,6696,Matamoros,4942.0,2023-12-08,2023.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,México
4942|2022-12-26|Celaya,4942,2022-12-26,Celaya,2022,low_ceiling_1000m,4288,San Francisco del Rincón,4942.0,2023-12-08,2023.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,México
4942|2022-12-26|Celaya,4942,2022-12-26,Celaya,2022,low_ceiling_1000m,4134,Chihuahua,4942.0,2020-01-21,2020.0,same_control_component_hazard_cross_year_month_window,2.0,1.0,0.0,0.0,0.051111,0.0,0.051111,-0.051111,ok_control_day,México
4942|2022-08-22|Celaya,4942,2022-08-22,Celaya,2022,low_ceiling_1000m,6696,Matamoros,4942.0,2021-09-02,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,México
4942|2022-08-22|Celaya,4942,2022-08-22,Celaya,2022,low_ceiling_1000m,4288,San Francisco del Rincón,4942.0,2021-09-02,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.26,0.0,0.26,-0.26,ok_control_day,México
4942|2022-08-22|Celaya,4942,2022-08-22,Celaya,2022,low_ceiling_1000m,4134,Chihuahua,4942.0,2021-09-02,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.598333,0.086111,-0.598333,-0.512222,-0.086111,ok_control_day,México
4379|2022-03-19|Karadeniz Ereğli,4379,2022-03-19,Karadeniz Ereğli,2022,low_ceiling_1000m,3459,Yalova,4379.0,2021-04-08,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.070556,0.0,0.070556,-0.070556,ok_control_day,Turkey
4379|2022-03-19|Karadeniz Ereğli,4379,2022-03-19,Karadeniz Ereğli,2022,low_ceiling_1000m,858,Tekirdağ,4379.0,2021-04-08,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.050556,0.0,0.050556,-0.050556,ok_control_day,Turkey
4379|2022-03-19|Karadeniz Ereğli,4379,2022-03-19,Karadeniz Ereğli,2022,low_ceiling_1000m,4341,Düzce,4379.0,2021-04-08,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.929444,0.4,-0.929444,-0.529444,-0.4,ok_control_day,Turkey
4379|2022-06-27|Karadeniz Ereğli,4379,2022-06-27,Karadeniz Ereğli,2022,thunder_or_convective,3459,Yalova,4379.0,2023-07-09,2023.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,7.12,0.0,0.982778,7.12,0.982778,6.137222,ok_control_day,Turkey
4379|2022-06-27|Karadeniz Ereğli,4379,2022-06-27,Karadeniz Ereğli,2022,thunder_or_convective,858,Tekirdağ,4379.0,2023-07-09,2023.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,7.12,0.051111,0.0,7.068889,-0.051111,7.12,ok_control_day,Turkey
4379|2022-06-27|Karadeniz Ereğli,4379,2022-06-27,Karadeniz Ereğli,2022,thunder_or_convective,4341,Düzce,,,,missing_control_day_donor,,,7.12,3.846667,,3.273333,,,missing_placebo_or_control_metric,Turkey
175|2022-09-14|Điện Biên Phủ,175,2022-09-14,Điện Biên Phủ,2022,fog,1739,Phúc Yên,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,Vietnam
175|2022-09-14|Điện Biên Phủ,175,2022-09-14,Điện Biên Phủ,2022,fog,5031,Trang Bang,,,,missing_control_day_donor,,,0.0,0.151667,,-0.151667,,,missing_placebo_or_control_metric,Vietnam
175|2022-09-14|Điện Biên Phủ,175,2022-09-14,Điện Biên Phủ,2022,fog,3097,Lạng Sơn,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric,Vietnam
175|2022-05-20|Điện Biên Phủ,175,2022-05-20,Điện Biên Phủ,2022,thunder_or_convective,1739,Phúc Yên,175.0,2021-05-01,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,2.977222,0.0,0.124444,2.977222,0.124444,2.852778,ok_control_day,Vietnam
175|2022-05-20|Điện Biên Phủ,175,2022-05-20,Điện Biên Phủ,2022,thunder_or_convective,5031,Trang Bang,175.0,2021-05-01,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,2.977222,0.196111,0.0,2.781111,-0.196111,2.977222,ok_control_day,Vietnam
175|2022-05-20|Điện Biên Phủ,175,2022-05-20,Điện Biên Phủ,2022,thunder_or_convective,3097,Lạng Sơn,,,,missing_control_day_donor,,,2.977222,0.0,,2.977222,,,missing_placebo_or_control_metric,Vietnam
10954|2022-01-10|Giridih,10954,2022-01-10,Giridih,2022,low_vis_5km,10132,Thanjavur,10954.0,2022-01-11,2022.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day,India
10954|2022-01-10|Giridih,10954,2022-01-10,Giridih,2022,low_vis_5km,10080,Siltara,10954.0,2022-01-11,2022.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.0,0.033333,0.0,-0.033333,-0.033333,0.0,ok_control_day,India
