component_id,country,city_name,centroid_lat,centroid_lon,need_composite_z,support_residual_z,residual_public_support_gap_z,canonical_2024_q75,denominator_uncertainty_flag,available_field_expected_support_z,available_field_support_residual_z,available_field_q75,within_between_expected_support_z,within_between_support_residual_z,within_between_q75,country_fe_expected_support_z,country_fe_support_residual_z,country_fe_q75,need_no_hazard_z,no_hazard_support_residual_z,no_hazard_q75,dirichlet_selection_count,dirichlet_selection_frequency,weight_stability_class,model_core_primary_available_country_fe,graded_core_primary_available_within_between_frequency
2175,Venezuela,Carora,10.170113544327345,-70.0739473440093,0.8417656807413479,-1.7118887122733633,1.7118887122733633,True,True,0.42486160752603236,-1.8913766399964087,True,0.36833735569930015,-1.8348523881696766,True,-0.10223306936962906,-1.3642819631007472,True,1.0676713354706755,-2.042089096928576,True,762,0.762,0.50-<0.80,True,True
2184,Spain,Avilés,43.55402881973214,-5.90470345329237,1.110713761128084,-0.9224769792904604,0.9224769792904604,True,True,0.5861400209966636,-1.1873779595453335,True,0.621014352666235,-1.2222522912149048,True,0.5019671437909156,-1.1032050823395854,True,1.4053362288020785,-1.3805366984115195,True,867,0.867,>=0.80,True,True
2189,France,Limoges,45.82913864645674,1.2574160589243908,0.7507343194705645,-0.8320234223771509,0.8320234223771509,True,False,0.5136184478323823,-1.0133579891268722,True,1.0323341567250595,-1.5320736980195495,True,1.2679526193609936,-1.7676921606554836,True,0.9533812656210916,-1.1262590379796673,True,577,0.577,0.50-<0.80,True,True
2286,Russia,Kaluga,54.52850648040404,36.27269678614344,0.9430943342360688,-1.0545753828009647,1.0545753828009647,True,True,0.3409827381534489,-0.8159665728005776,True,0.5088239598778624,-0.9838077945249911,True,0.14677074222125674,-0.6217545768683854,True,0.155956296576754,-0.6566764924175266,False,317,0.317,0.20-<0.50,True,False
2309,India,Motikhavdi,22.33717315195429,69.8692727718354,1.081526856321369,-1.1114813319934742,1.1114813319934742,True,False,0.46400597122675774,-1.379511091004031,True,-0.0649278151970207,-0.8505773045802525,True,-0.05295812173174341,-0.8625469980455298,True,1.368692007047226,-1.581079577906339,True,805,0.805,>=0.80,True,True
2333,Canada,Sault Ste. Marie,46.521409563772096,-84.32457371397625,1.938109588682749,-1.1412819668939471,1.1412819668939471,True,False,0.8530073733306464,-1.077437398067906,True,0.5487751297845616,-0.773205154521821,True,1.0038089532131773,-1.2282389779504368,True,1.405200088436986,-1.108211352806583,True,835,0.835,>=0.80,True,True
2341,Spain,Algeciras,36.12818509353488,-5.445909877424661,1.1393057819581285,-1.6200583744106651,1.6200583744106651,True,True,0.7286168711785115,-1.2892033335483568,True,0.787156245933459,-1.3477427083033042,True,0.6681090370581376,-1.228695499427983,True,1.2477178350499896,-1.3879951869196552,True,847,0.847,>=0.80,True,True
2377,Saudi Arabia,Khamis Mushayt,18.295288734335028,42.73521254868097,0.6910454425090444,-1.098151665550899,1.098151665550899,True,True,0.5078347618226566,-1.010440753360525,True,0.30769242862464274,-0.8102984201625113,True,0.2765798509643568,-0.7791858425022253,True,0.9896350755815527,-1.1537491584664172,True,498,0.498,0.20-<0.50,True,False
2407,Venezuela,El Tocuyo,9.788543087773574,-69.79059799533147,0.7562656602418413,-1.5239911023924235,1.5239911023924235,True,True,0.1589768751199666,-1.5074462748402953,True,0.14921088938757296,-1.4976802891079017,True,-0.3213595356813551,-1.0271098640389735,True,0.4316495264362975,-1.4724346224040117,False,594,0.594,0.50-<0.80,True,True
2435,Turkey,Bodrum,37.03617406880928,27.410590996365578,1.0545479914543612,-1.237122285484219,1.237122285484219,True,True,0.5752381538802332,-1.5002546767378084,True,0.3379256337437543,-1.2629421566013295,True,0.47697539851766924,-1.4019919213752443,True,1.3348199841853376,-1.677215999686282,True,730,0.73,0.50-<0.80,True,True
2556,Spain,Gijón,43.53421288601173,-5.674447744466471,2.2684148241752164,-1.4241834260795838,1.4241834260795838,True,True,0.8997319266996777,-1.2511978144957634,True,0.5866857049211671,-0.9381515927172528,True,0.46763849604584856,-0.8191043838419343,True,1.7975119704924751,-1.3107555034941607,True,929,0.929,>=0.80,True,True
2604,Japan,Hakodate,41.79563123681154,140.72991349726226,1.9905596820624951,-1.501363659772256,1.501363659772256,True,True,0.8981320511265518,-1.1599562222206146,True,0.8982949802853601,-1.160119151379423,True,1.2686569255863824,-1.5304810966804452,True,1.8271796050007478,-1.283236241250221,True,954,0.954,>=0.80,True,True
2621,Spain,Ceuta,35.89107751486948,-5.31612195330365,1.0733283172057455,-0.7291351220654907,0.7291351220654907,True,True,0.7213699827379778,-0.9757674418378325,True,0.8070543962556904,-1.061451855355545,True,0.6880071873803689,-0.9424046464802236,True,1.3583987235555963,-1.134320579949129,True,754,0.754,0.50-<0.80,True,True
2648,Iraq,Soran,36.654021089252765,44.54114919964739,0.7066149788315489,-0.7872650257972994,0.7872650257972994,True,False,0.0997834427763884,-0.9567869189501612,True,-0.19053627812412482,-0.6664671980496479,False,0.26994752482608453,-1.1269510009998573,True,0.8979893385647504,-1.170814325586703,True,621,0.621,0.50-<0.80,True,False
