draw,retained_2024,countries_2024,overlap_with_primary_count_2024,jaccard_vs_primary_q75_2024,w_demand,w_hazard,w_urban_form
630,682,84,556,0.7155727155727156,0.2952495739327752,0.4160082996371701,0.2887421264300547
631,588,73,372,0.4290657439446367,0.3431241308024588,0.6090874366890763,0.0477884325084648
632,589,81,390,0.4588235294117647,0.2638679192596728,0.5880515723392085,0.1480805084011187
633,782,99,456,0.46673490276356194,0.0379263689126567,0.2459626575361807,0.7161109735511624
634,709,84,478,0.5419501133786848,0.4154507326457402,0.1134040571273775,0.4711452102268821
635,608,74,348,0.38199780461031835,0.7446583993627703,0.0044351788572031,0.2509064217800266
636,590,73,376,0.4346820809248555,0.338217057224077,0.604371710362269,0.0574112324136538
637,646,89,492,0.6111801242236025,0.1518429859913412,0.4952648342246226,0.352892179784036
638,755,87,523,0.5922989807474519,0.3185304050076368,0.1882825775107159,0.4931870174816473
639,654,77,394,0.43249176728869376,0.6717059858763476,0.1029055707769498,0.2253884433467025
640,770,99,463,0.48329853862212946,0.0195710414766587,0.3353506275483187,0.6450783309750225
641,596,94,420,0.5078597339782346,0.0519574939759275,0.5846884598901106,0.3633540461339616
642,698,74,473,0.5399543378995434,0.5033351420132898,0.3656293851986069,0.1310354727881032
643,604,78,403,0.47300469483568075,0.3506686640883155,0.5563261322868759,0.0930052036248087
644,762,92,441,0.4537037037037037,0.2499520897548564,0.0500619053100309,0.6999860049351125
645,674,87,542,0.6922094508301405,0.2512751048658432,0.443351095667904,0.3053737994662529
646,707,86,582,0.75,0.3476256129611038,0.3721986063298533,0.2801757807090428
647,594,74,380,0.4393063583815029,0.3366703361096835,0.5996480479194676,0.063681615970849
648,528,77,303,0.3458904109589041,0.1967171833079724,0.7742945175016096,0.0289882991904179
649,721,85,606,0.7911227154046997,0.3545705011240782,0.3282531807384123,0.3171763181375095
650,759,95,422,0.4271255060728745,0.1223092440843177,0.086116789557457,0.7915739663582252
651,524,78,293,0.3321995464852608,0.1814072197965142,0.7906924926043134,0.0279002875991725
652,668,72,381,0.40618336886993606,0.6902067217177431,0.1397247652135477,0.1700685130687092
653,700,75,447,0.4944690265486726,0.5999996803997203,0.2033351919279587,0.196665127672321
654,598,93,401,0.47287735849056606,0.006982487898879,0.6034829755195209,0.3895345365816001
655,747,96,400,0.40080160320641284,0.1524141503982904,0.0025700785739263,0.8450157710277831
656,763,98,473,0.5026567481402763,0.1227668357167391,0.2074760902147635,0.6697570740684973
657,687,75,447,0.5016835016835017,0.6060732397597136,0.1673527912216682,0.2265739690186181
658,729,84,519,0.6027874564459931,0.4050058891780471,0.1657058193828869,0.429288291439066
659,691,75,463,0.5267349260523322,0.5737485663341754,0.1827981011109586,0.2434533325548658
660,701,79,526,0.6368038740920097,0.4278448688591916,0.3691959539220437,0.2029591772187645
661,773,96,439,0.44568527918781725,0.0443911717494739,0.1728673725083211,0.7827414557422049
662,683,70,355,0.3626149131767109,0.7251402939321289,0.193851201081591,0.0810085049862802
663,507,81,251,0.27673649393605293,0.0358333525680688,0.8919112185868142,0.072255428845117
664,650,71,356,0.37671957671957673,0.7287652148876812,0.0977307354699439,0.1735040496423746
665,709,93,494,0.5704387990762124,0.0886970288797434,0.4306374012001561,0.4806655699201004
666,645,79,467,0.5633293124246079,0.3201070062442667,0.4905670714105352,0.1893259223451981
667,761,92,458,0.480083857442348,0.2759205655027369,0.0836484180710899,0.640431016426173
668,702,82,481,0.551605504587156,0.4689592755364625,0.1221633628932835,0.4088773615702539
669,512,79,272,0.3052749719416386,0.0521331705451992,0.8183283534812607,0.1295384759735401
670,653,71,315,0.3185035389282103,0.8112299733064154,0.0846545651567934,0.1041154615367909
671,701,69,328,0.3203125,0.7616802905940809,0.2162644173887523,0.0220552920171667
672,773,97,446,0.4560327198364008,0.0430879204114767,0.2035333698051685,0.7533787097833547
673,748,96,500,0.5561735261401557,0.1198378807616151,0.3240138365163502,0.5561482827220346
674,762,91,442,0.4552008238928939,0.2515267655676072,0.0507742964351968,0.697698937997196
675,775,98,459,0.47466390899689764,0.0648486150578927,0.2316204846176496,0.7035309003244575
676,718,78,519,0.6105882352941177,0.4891054783410448,0.2809967744278254,0.2298977472311298
677,559,79,345,0.3988439306358382,0.1585377719570357,0.6706392702831091,0.1708229577598552
678,771,94,477,0.5047619047619047,0.23625609167385,0.1444394377897646,0.6193044705363853
679,674,69,372,0.39034627492130114,0.6391708227362115,0.3371006979900438,0.0237284792737446
680,688,70,362,0.3705220061412487,0.6700519182913697,0.2973171058802665,0.0326309758283638
681,545,77,322,0.3684210526315789,0.2184303441876154,0.7186159313638426,0.062953724448542
682,652,71,321,0.3268839103869654,0.806176950820421,0.0785099753192525,0.1153130738603266
683,594,92,433,0.5332512315270936,0.1295882282465398,0.5626670416497118,0.3077447301037485
684,535,85,311,0.3554285714285714,0.0675037967077014,0.7352772892812176,0.1972189140110809
685,569,80,359,0.4169570267131243,0.1983437082492102,0.6424974041139516,0.159158887636838
686,737,85,531,0.6196032672112018,0.3788235985481184,0.1878874948524534,0.433288906599428
687,693,76,438,0.48344370860927155,0.6216688646304797,0.1668708560094875,0.2114602793600327
688,546,75,322,0.368,0.269823914772976,0.712093841923457,0.0180822433035668
689,754,94,514,0.5768799102132436,0.2007176737398831,0.2632812182558048,0.536001108004312
690,690,70,344,0.34503510531594783,0.6947785044296853,0.2928113983039043,0.0124100972664105
691,680,84,538,0.6784363177805801,0.3237646943881966,0.4271597635004898,0.2490755421113135
692,655,87,516,0.6531645569620254,0.2197604667695768,0.4744476204673383,0.3057919127630847
693,642,84,489,0.6082089552238806,0.2525918662335371,0.4833429667585343,0.2640651670079286
694,604,83,411,0.48696682464454977,0.2588469370128016,0.5626938012008328,0.1784592617863656
695,666,91,500,0.6119951040391677,0.1268862505259587,0.4720180827631678,0.4010956667108733
696,742,94,541,0.6349765258215962,0.2214871326930896,0.3016796922314625,0.4768331750754478
697,534,77,305,0.3465909090909091,0.1902149305909292,0.7600620374300638,0.0497230319790069
698,573,80,361,0.4183082271147161,0.2447235728500441,0.6353189791189128,0.1199574480310431
699,698,79,486,0.5631517960602549,0.5292718076464146,0.1776645812425495,0.293063611111036
700,571,88,351,0.40298507462686567,0.115807804490912,0.6649096681581457,0.2192825273509422
701,599,95,434,0.5318627450980392,0.0828876261511433,0.5625984023374303,0.3545139715114265
702,720,86,481,0.5404494382022472,0.3797431713408415,0.112633817988604,0.5076230106705545
703,775,93,492,0.5267665952890792,0.2337891125269621,0.1665783445574526,0.5996325429155853
704,747,96,403,0.4050251256281407,0.124115858062961,0.0297956415355586,0.8460885004014802
705,673,72,370,0.38784067085953877,0.7107962587000463,0.1392661103622904,0.1499376309376633
706,540,85,315,0.3595890410958904,0.0561453430137754,0.7286646437391662,0.2151900132470583
707,653,72,378,0.408207343412527,0.6918164847303808,0.1156612004588029,0.1925223148108162
708,679,68,332,0.33266533066132264,0.7635693811504074,0.160737973809814,0.0756926450397784
709,590,80,388,0.4548651817116061,0.2718806863585271,0.5904921786960712,0.1376271349454017
710,734,85,599,0.7620865139949109,0.376959102107298,0.2917923018727838,0.3312485960199182
711,715,86,599,0.7809647979139505,0.3369583830930699,0.3597666631190786,0.3032749537878515
712,661,69,386,0.4168466522678186,0.5822490803734066,0.4074162581633969,0.0103346614631964
713,588,71,370,0.42577675489067895,0.3560322265305809,0.6134638459095773,0.0305039275598419
714,768,95,457,0.47505197505197505,0.1665291303659213,0.1420536567172664,0.6914172129168124
715,533,86,304,0.34545454545454546,0.0312965813802654,0.7584327541988878,0.2102706644208468
716,768,99,471,0.49683544303797467,0.1302753504004589,0.1918711727279289,0.6778534768716122
717,552,78,334,0.38434982738780205,0.1865237122446928,0.6783822360120102,0.135094051743297
718,706,83,494,0.5724217844727694,0.4516147498680949,0.1459854106127587,0.4023998395191462
719,764,94,440,0.4512820512820513,0.181534172911137,0.0968395674675934,0.7216262596212696
720,716,83,501,0.5785219399538106,0.4384840832363278,0.1498923766350651,0.4116235401286071
721,640,89,488,0.6077210460772104,0.1771846092654602,0.5044630279710098,0.3183523627635298
722,563,86,350,0.4050925925925926,0.0647740075535009,0.6742289967328398,0.2609969957136593
723,614,78,413,0.4847417840375587,0.347911727565066,0.5434993871001451,0.1085888853347888
724,712,85,448,0.4896174863387978,0.3976224795792161,0.0519801122946955,0.5503974081260883
725,601,95,434,0.530562347188264,0.0768815406454296,0.5599242174026676,0.3631942419519027
726,629,76,379,0.42064372918978915,0.678420033385503,0.0464869872317615,0.2750929793827354
727,763,98,479,0.5122994652406417,0.1392878873630796,0.218698530703662,0.6420135819332583
728,766,91,478,0.5090521831735889,0.2645622501372008,0.1410426901170756,0.5943950597457235
729,681,71,363,0.3746130030959752,0.7225871275338271,0.1642758949436444,0.1131369775225285
730,510,80,265,0.29575892857142855,0.0612184625442481,0.8372228666653017,0.1015586707904501
731,768,98,492,0.5307443365695793,0.1108083443617018,0.2904340800894899,0.5987575755488083
732,704,76,489,0.5646651270207852,0.5304522185353329,0.2109015757234745,0.2586462057411928
733,695,68,323,0.31573802541544477,0.7524469770779396,0.2434383830633585,0.0041146398587019
734,659,71,410,0.45555555555555555,0.5449615209451988,0.4407365768891652,0.0143019021656361
735,602,80,409,0.48459715639810425,0.3140173761151389,0.5560557787477436,0.1299268451371175
736,747,87,579,0.706959706959707,0.339342883426694,0.2657476474612031,0.3949094691121029
737,749,90,483,0.5267175572519084,0.3077187008730111,0.133753373743886,0.5585279253831029
738,757,95,499,0.5489548954895489,0.138222766066806,0.2930361468872561,0.5687410870459378
739,640,68,268,0.2619745845552297,0.9432994628087912,0.0253866767853978,0.0313138604058109
740,604,96,429,0.5193704600484261,0.0550135061926031,0.5613097002439675,0.3836767935634292
741,643,78,414,0.47045454545454546,0.5799325066739729,0.0172592861511657,0.4028082071748613
742,567,81,352,0.4064665127020785,0.1709207238698716,0.6586791551729713,0.1704001209571571
743,670,71,345,0.35348360655737704,0.7480102896958695,0.1526958917337285,0.0992938185704019
744,681,75,445,0.5016910935738444,0.6064795640721334,0.1551314553416953,0.2383889805861712
745,764,97,495,0.5380434782608695,0.1226549709622233,0.2921607199541643,0.5851843090836122
746,698,79,496,0.5814771395076201,0.4624175681259682,0.3850287358008994,0.1525536960731324
747,645,72,405,0.45454545454545453,0.507081330065949,0.4862160745519543,0.0067025953820964
748,642,74,363,0.3903225806451613,0.7275005321234366,0.0632500037742429,0.2092494641023203
749,680,71,426,0.4707182320441989,0.5607039698426413,0.3664430802084199,0.0728529499489387
750,627,84,454,0.5509708737864077,0.2305858945498685,0.5232656331213426,0.246148472328789
751,758,97,418,0.42179616548940463,0.1030548275630002,0.0893786415843333,0.8075665308526664
752,586,91,383,0.4484777517564403,0.1370527690722862,0.6228253833094249,0.2401218476182888
753,635,81,453,0.5438175270108043,0.2922099893142351,0.513063344311072,0.1947266663746929
754,734,90,585,0.73125,0.2821736961381095,0.321286320899686,0.3965399829622044
755,724,84,497,0.5660592255125285,0.4035554620821018,0.1438911069753624,0.4525534309425357
756,654,69,293,0.28952569169960474,0.8809635907819312,0.0648396351084973,0.0541967741095715
757,506,79,246,0.270032930845225,0.0156382184665735,0.9163153680887204,0.0680464134447062
758,741,99,466,0.5032397408207343,0.0242382787567225,0.4034163503359896,0.5723453709072879
759,689,82,526,0.6461916461916462,0.3943181280561457,0.3970195953141383,0.2086622766297159
760,739,90,559,0.6726835138387485,0.2564316094894773,0.2920145124349902,0.4515538780755325
761,558,76,346,0.40092699884125144,0.2560029209349327,0.6639316608164911,0.0800654182485761
762,698,71,352,0.3530591775325978,0.6954649668139773,0.2801354804790962,0.0243995527069265
763,502,80,254,0.2825361512791991,0.0024737354159958,0.8801257570755803,0.1174005075084238
764,689,93,503,0.6009557945041816,0.1159307331882058,0.4403517730325159,0.4437174937792782
765,710,79,519,0.6163895486935868,0.4471815998383559,0.3559282114333268,0.1968901887283171
766,623,79,444,0.5349397590361445,0.3023319534569859,0.5201543378448543,0.1775137086981598
767,700,80,494,0.5764294049008168,0.471283440116857,0.161530681920951,0.3671858779621919
768,710,83,492,0.5661680092059839,0.4479877600900649,0.1378918976052516,0.4141203423046834
769,749,90,458,0.4861995753715499,0.3022986598696667,0.0712395997068183,0.626461740423515
770,566,78,357,0.41511627906976745,0.2240501670106503,0.6439478842772015,0.1320019487121482
771,586,93,401,0.4796650717703349,0.0413122851250283,0.6192463205096814,0.3394413943652904
772,695,87,576,0.7480519480519481,0.3065968119297346,0.3926703737973772,0.3007328142728881
773,761,97,486,0.5248380129589633,0.1430534067601076,0.2336123020228242,0.6233342912170682
774,635,84,468,0.5721271393643031,0.2299944232786098,0.5101901338414722,0.259815442879918
775,768,98,458,0.47658688865764826,0.0315710756195027,0.2906805725076666,0.6777483518728306
776,669,79,440,0.5,0.5853384924790088,0.1062252321799876,0.3084362753410033
777,748,85,561,0.6694510739856802,0.3256438182078314,0.2494216144475065,0.424934567344662
778,679,69,385,0.4074074074074074,0.6163740328940105,0.3709229691311181,0.0127029979748713
779,700,76,489,0.5672853828306265,0.5324940453808142,0.202322792179927,0.2651831624392587
780,697,79,511,0.6105137395459976,0.4481393449874968,0.3682263745652308,0.1836342804472723
781,633,75,419,0.484393063583815,0.4391297778664237,0.5035621590408077,0.0573080630927686
782,516,77,256,0.2810098792535675,0.0937125038578945,0.8888615592135622,0.0174259369285432
783,674,69,403,0.4370932754880694,0.5812979412213068,0.3837711029999186,0.0349309557787746
784,759,97,390,0.38235294117647056,0.0646051955845137,0.0171329977267232,0.9182618066887632
785,650,77,399,0.442350332594235,0.6646748179046952,0.0949537199408632,0.2403714621544415
786,691,72,425,0.46346782988004365,0.5911659783778355,0.315088292498519,0.0937457291236454
787,687,72,391,0.41288278775079196,0.6445191006444102,0.2653224941049282,0.0901584052506616
788,702,84,448,0.4950276243093923,0.4215257343969109,0.0559430737916729,0.5225311918114162
789,665,87,531,0.6764331210191082,0.2432677348412511,0.4590396664936965,0.2976925986650522
790,679,70,310,0.30392156862745096,0.8142463369220776,0.1494875459152106,0.0362661171627116
791,701,87,555,0.6963613550815558,0.2167971002577038,0.4097479021711213,0.3734549975711748
792,668,72,448,0.5143513203214696,0.494158830246256,0.429436044687626,0.0764051250661178
793,762,89,543,0.6241379310344828,0.2981252713525226,0.2311547487606818,0.4707199798867955
794,572,91,386,0.46117084826762245,0.0223803145742465,0.6339574389113549,0.3436622465143985
795,564,90,370,0.4378698224852071,0.0192324596801139,0.6513486406424178,0.3294188996774682
796,690,72,449,0.5033632286995515,0.5430298095879709,0.3469021854783549,0.1100680049336742
797,665,96,463,0.5427901524032825,0.0521944079986308,0.490195787650424,0.4576098043509452
798,622,95,450,0.5467800729040098,0.0685005600371355,0.5431291229965503,0.3883703169663141
799,665,72,354,0.367983367983368,0.7409399924031319,0.1222013258495437,0.1368586817473243
800,682,78,482,0.5663924794359577,0.44945329127375,0.4232257951303086,0.1273209135959413
801,523,77,301,0.3447880870561283,0.1701976556339087,0.7701749020304219,0.0596274423356694
802,671,70,418,0.46238938053097345,0.5547533610319465,0.3954961166159371,0.0497505223521164
803,561,76,352,0.40930232558139534,0.2343080459745267,0.65369199105278,0.1119999629726932
804,640,94,479,0.5899014778325123,0.1048231773602469,0.5062973240246976,0.3888794986150554
805,617,96,448,0.5463414634146342,0.0785845151919121,0.5478990275864255,0.3735164572216624
806,678,76,417,0.45723684210526316,0.6420743311022549,0.1549014602818041,0.2030242086159412
807,650,80,492,0.6081582200247219,0.289642027177066,0.4745190621564032,0.2358389106665305
808,681,77,424,0.4669603524229075,0.6381470958243705,0.1523595707647505,0.2094933334108789
809,631,96,458,0.5558252427184466,0.0729695967893512,0.5242752589318204,0.4027551442788284
810,682,70,354,0.3615934627170582,0.7335361127220684,0.1705787134742599,0.0958851738036715
811,657,68,273,0.263768115942029,0.9241020528741274,0.0562668890680849,0.0196310580577877
812,551,76,333,0.383199079401611,0.207053062862821,0.6882834960244013,0.1046634411127778
813,725,91,567,0.7008652657601978,0.2504119817665223,0.3352253775174959,0.4143626407159816
814,731,83,566,0.6936274509803921,0.4230943362891892,0.2608455805683689,0.3160600831424418
815,764,94,507,0.5583700440528634,0.223616476636394,0.2175624117610706,0.5588211116025353
816,683,72,420,0.45951859956236324,0.5807680024842014,0.343453438208916,0.0757785593068825
817,665,70,298,0.29273084479371314,0.8516090502914493,0.102059729260136,0.0463312204484147
818,629,75,361,0.3928182807399347,0.723539509427131,0.0401380512195397,0.2363224393533292
819,723,88,459,0.5016393442622951,0.3596234828029874,0.0716077423293248,0.5687687748676877
820,669,96,461,0.5366705471478463,0.0358756578491109,0.49504878917318,0.4690755529777091
821,708,84,476,0.5390713476783692,0.4450979214777291,0.1138654895081218,0.4410365890141491
822,773,100,474,0.49894736842105264,0.0623813186525232,0.2832948657930864,0.6543238155543903
823,771,94,471,0.4952681388012618,0.1718000847044861,0.1641345189491486,0.6640653963463651
824,716,89,571,0.7173366834170855,0.2466588944038356,0.3610672641662312,0.3922738414299331
825,781,100,459,0.47173689619732784,0.0491927524699203,0.2416432080778065,0.7091640394522732
826,721,80,532,0.6333333333333333,0.4618493646089411,0.3071967548234017,0.2309538805676572
827,758,96,399,0.39504950495049507,0.0773501872703648,0.0470279635883921,0.875621849141243
828,679,83,525,0.6521739130434783,0.3637100311171304,0.4153808913246633,0.2209090775582062
829,691,70,334,0.33134920634920634,0.7581140480212953,0.2071907065418438,0.0346952454368606
830,724,83,532,0.631079478054567,0.4358483730629506,0.2032102859917394,0.3609413409453099
831,684,72,390,0.4126984126984127,0.6455162032037902,0.2697098867665834,0.0847739100296264
832,759,94,425,0.43147208121827413,0.130927335660811,0.0909463881138345,0.7781262762253545
833,694,80,480,0.5549132947976878,0.4811055544379873,0.1275820108727166,0.391312434689296
834,515,78,263,0.2912513842746401,0.0954195553415285,0.8467507358832199,0.0578297087752515
835,675,70,326,0.326,0.779589169878156,0.1517781668063746,0.0686326633154695
836,776,97,446,0.454638124362895,0.0285519888180244,0.2143750655061501,0.7570729456758255
837,715,81,532,0.6378896882494005,0.4652130910336743,0.2425039388743655,0.2922829700919601
838,757,91,423,0.4294416243654822,0.23316460872103,0.0284762156929419,0.738359175586028
839,525,77,300,0.3424657534246575,0.1735773117978507,0.7748793278058361,0.0515433603963133
840,649,88,500,0.625,0.1841833967605929,0.4903237058183314,0.3254928974210756
841,694,73,452,0.5061590145576708,0.5502024740229993,0.3205621149157723,0.1292354110612283
842,543,84,317,0.3614595210946408,0.1093352255196986,0.7148145365085645,0.175850237971737
843,763,96,401,0.39585389930898324,0.0508090855321819,0.0599065035091262,0.8892844109586918
844,683,81,440,0.49217002237136465,0.471662576793699,0.0493049086071894,0.4790325145991115
845,660,70,416,0.464804469273743,0.5475564896688095,0.4155875996853855,0.036855910645805
846,709,78,509,0.5981198589894242,0.5048334115472363,0.2319441396433477,0.2632224488094159
847,619,95,430,0.5119047619047619,0.0373198621156493,0.5571005292127855,0.405579608671565
848,682,69,382,0.40168243953732913,0.6355051923520898,0.3175032959994865,0.0469915116484235
849,522,79,283,0.31797752808988766,0.1659974692361391,0.8142430905175034,0.0197594402463576
850,613,82,436,0.5265700483091788,0.2069904416168969,0.5462691039700853,0.2467404544130177
851,731,86,587,0.7383647798742138,0.4045802184673706,0.3038415642567152,0.2915782172759141
852,735,86,580,0.7196029776674938,0.4058830947954308,0.2687906361620705,0.3253262690424988
853,548,76,325,0.3718535469107552,0.2357966676275852,0.7054277802889866,0.0587755520834282
854,525,86,302,0.34553775743707094,0.0783966884198718,0.7631670732946138,0.1584362382855144
855,767,99,478,0.5085106382978724,0.0766795586401515,0.2860051464635044,0.637315294896344
856,519,77,257,0.28148959474260676,0.0856554466627043,0.8795693978755821,0.0347751554617136
857,685,85,549,0.6975857687420585,0.3427083472166928,0.4069624578831368,0.2503291949001703
858,715,96,504,0.5846867749419954,0.1158191025954552,0.4091532465311235,0.4750276508734214
859,653,88,502,0.6259351620947631,0.1734190578726316,0.4838047965999655,0.3427761455274029
860,689,73,368,0.3786008230452675,0.6805557161686066,0.263091282320828,0.0563530015105653
861,603,91,444,0.5481481481481482,0.153349656876271,0.5507794190824213,0.2958709240413076
862,741,95,515,0.5872291904218928,0.1418985912678584,0.3556357054310986,0.5024657033010429
863,768,94,480,0.5111821086261981,0.1706265532730789,0.1830385819019629,0.646334864824958
864,567,87,357,0.4146341463414634,0.0644741708085806,0.6677097162644636,0.2678161129269556
865,617,77,374,0.41834451901565994,0.6622197202190866,0.0040200311427395,0.3337602486381738
866,714,85,589,0.759020618556701,0.3713759858051833,0.3425330600134175,0.286090954181399
867,574,87,365,0.42441860465116277,0.0844610300599752,0.6529774965845531,0.2625614733554717
868,729,86,610,0.7922077922077922,0.3252371996933446,0.3251452770732648,0.3496175232333906
869,715,96,482,0.5452488687782805,0.0576219526153257,0.4321799080823593,0.5101981393023151
870,766,95,429,0.4342105263157895,0.0802794294987825,0.1408743459569537,0.7788462245442638
871,763,95,484,0.5204301075268817,0.1745435283176726,0.199219073031098,0.6262373986512294
872,717,77,501,0.5778546712802768,0.4991422278060788,0.3109643688148338,0.1898934033790873
873,761,94,424,0.4291497975708502,0.1402420491129578,0.0747030538460284,0.7850548970410138
874,572,91,383,0.45595238095238094,0.0212762076860694,0.6393153477959774,0.3394084445179532
875,669,74,399,0.43322475570032576,0.6609684767206365,0.1533973103769925,0.1856342129023709
876,618,82,432,0.5161290322580645,0.2633867097199648,0.5399406469924818,0.1966726432875533
877,686,72,432,0.47734806629834253,0.5623543500936389,0.3527035026914085,0.0849421472149527
878,702,74,473,0.5375,0.5223559125520009,0.3331373715466622,0.1445067159013368
879,688,72,458,0.5198637911464246,0.5156752346651158,0.3873644861437603,0.096960279191124
880,652,75,388,0.4240437158469945,0.6814179111958629,0.1109233444521891,0.207658744351948
881,759,96,424,0.4300202839756592,0.112973914041236,0.1080153970288487,0.7790106889299153
882,581,83,374,0.4358974358974359,0.2167941697296696,0.6156337802088913,0.1675720500614391
883,716,83,518,0.6101295641931684,0.4341379922063041,0.1785490620576669,0.3873129457360288
884,641,97,432,0.5023255813953489,0.0093324903334956,0.5389684707976866,0.4516990388688177
885,763,95,431,0.43845371312309256,0.1469144191410083,0.0942557080898625,0.7588298727691293
886,741,90,460,0.49356223175965663,0.3176691435326719,0.0745365587846,0.607794297682728
887,530,76,305,0.3481735159817352,0.1989495901471283,0.7677409839681949,0.0333094258846768
888,765,96,429,0.43465045592705165,0.1045169383616771,0.1242169844053576,0.7712660772329653
889,627,80,443,0.5305389221556887,0.2807480896173933,0.5217507679894929,0.1975011423931138
890,745,96,539,0.6289381563593932,0.2147733092968108,0.2983851471511083,0.4868415435520809
891,664,68,268,0.2559694364851958,0.9433345434331502,0.0529480157956384,0.0037174407712114
892,628,75,360,0.39173014145810664,0.7310713627619271,0.0348900664844751,0.2340385707535978
893,748,97,398,0.39760239760239763,0.1139790104300804,0.0150305419975953,0.8709904475723241
894,680,82,429,0.47560975609756095,0.4493593765001052,0.0154842910864401,0.5351563324134547
895,671,70,432,0.4853932584269663,0.5375931743552664,0.3984175009791471,0.0639893246655866
896,739,85,533,0.6219369894982497,0.363519074693905,0.1968766392339138,0.4396042860721811
897,693,87,576,0.75,0.3052733965118886,0.3909158510548149,0.3038107524332964
898,748,89,493,0.5441501103752759,0.3282438296124333,0.1416075320142931,0.5301486383732734
899,723,87,435,0.46325878594249204,0.3383436403426886,0.0225822538001223,0.6390741058571889
900,663,79,433,0.49148694665153236,0.5254427945032065,0.0327021470285104,0.441855058468283
901,757,95,508,0.5644444444444444,0.1886582527721325,0.2547300887953926,0.5566116584324748
902,669,96,447,0.5120274914089347,0.0032706432790483,0.4930302768833772,0.5036990798375744
903,766,98,460,0.48066875653082547,0.104384311866043,0.1871642757800998,0.7084514123538572
904,628,73,399,0.45340909090909093,0.4597495574720373,0.5288144044261789,0.0114360381017839
905,763,99,479,0.5122994652406417,0.0583334085993388,0.3432058009588716,0.5984607904417895
906,524,78,298,0.33979475484606614,0.1723320831164245,0.780904560091789,0.0467633567917865
907,682,80,460,0.5269186712485682,0.5017626517399032,0.0999758779120684,0.3982614703480283
908,548,79,332,0.3829296424452134,0.1767106873188936,0.6814789347319619,0.1418103779491444
909,742,90,453,0.4819148936170213,0.3065281331719196,0.064157430710227,0.6293144361178533
910,681,68,310,0.30332681017612523,0.8046756933188245,0.1751359339753098,0.0201883727058655
911,596,69,373,0.4267734553775744,0.3856982047212466,0.6048164591119513,0.0094853361668021
912,697,93,497,0.5840188014101058,0.104379678533431,0.4323611859275233,0.4632591355390456
913,650,75,384,0.4187568157033806,0.6868523589965689,0.1083144159042882,0.2048332250991429
914,697,69,338,0.3346534653465347,0.7323284091343248,0.2503585011096737,0.0173130897560014
915,640,71,329,0.341995841995842,0.8055956286012474,0.0612748143783042,0.1331295570204483
916,517,80,275,0.3079507278835386,0.0107117036435629,0.8122528565783715,0.1770354397780654
917,705,79,507,0.5971731448763251,0.4864106386045656,0.1967223996318343,0.3168669617636
918,645,71,364,0.3905579399141631,0.7260675460674235,0.0690911658494418,0.2048412880831345
919,710,79,523,0.6241050119331742,0.4689570537715407,0.215560347650555,0.3154825985779041
920,652,67,267,0.2577220077220077,0.9572076872523406,0.0318570548045947,0.0109352579430646
921,676,80,452,0.5165714285714286,0.5066762541195026,0.0853448068068155,0.4079789390736818
922,705,76,468,0.527027027027027,0.5438214479183336,0.2713363832694594,0.1848421688122068
923,762,92,444,0.4582043343653251,0.2565117014976927,0.0492537790213431,0.6942345194809642
924,781,100,461,0.4747682801235839,0.0532675047734142,0.2537384354833378,0.692994059743248
925,756,94,513,0.5738255033557047,0.2631792337908965,0.2086230384228851,0.5281977277862183
926,763,96,492,0.5336225596529284,0.1814998282139379,0.218186103678541,0.6003140681075209
927,550,86,351,0.41294117647058826,0.0406047037602147,0.680118142032934,0.2792771542068513
928,679,88,551,0.7073170731707317,0.2429933090819775,0.4304903822643213,0.3265163086537011
929,754,90,548,0.6394399066511085,0.2910407379420809,0.2460774836025868,0.4628817784553322
930,636,79,404,0.4575311438278596,0.5885793957724197,0.003680570317097,0.4077400339104832
931,661,78,424,0.4774774774774775,0.6147971935409628,0.0720920056049527,0.3131108008540843
932,510,78,267,0.2986577181208054,0.0484016996669184,0.8312016736050342,0.1203966267280474
933,731,86,592,0.7493670886075949,0.3946020654164277,0.301083452684627,0.3043144818989451
934,693,75,454,0.5101123595505618,0.5944214919415716,0.1748456966232816,0.2307328114351467
935,770,97,470,0.4942166140904311,0.1519136118703052,0.1720489295171769,0.676037458612518
936,586,70,365,0.41857798165137616,0.3711536868952579,0.6154879346093433,0.0133583784953988
937,755,96,394,0.3893280632411067,0.0771373863181226,0.0301858635322787,0.8926767501495985
938,508,81,249,0.27362637362637365,0.0301473527043089,0.9012285148249328,0.0686241324707582
939,683,69,340,0.3420523138832998,0.7449790511832342,0.1965869212293564,0.0584340275874094
940,592,92,425,0.519559902200489,0.131977942246059,0.570907852512443,0.2971142052414979
941,505,77,262,0.2930648769574944,0.037935602210812,0.8432564086980371,0.1188079890911509
942,577,92,394,0.4724220623501199,0.0604823943583143,0.6252877027613527,0.314229902880333
943,767,92,473,0.5005291005291005,0.2646862551112761,0.1218133275278761,0.6135004173608477
944,741,87,581,0.7163995067817509,0.3047347942199742,0.2837645713221519,0.4115006344578739
945,731,83,542,0.6452380952380953,0.4336208170192899,0.2146276671552116,0.3517515158254983
946,641,80,456,0.5454545454545454,0.342884538766404,0.4983503622890951,0.158765098944501
947,687,74,463,0.5291428571428571,0.4939682473642472,0.4048382355887662,0.1011935170469865
948,719,76,501,0.5765247410817032,0.4990359197565873,0.3171253094522677,0.183838770791145
949,666,68,276,0.26512968299711814,0.9174613669849188,0.0751312404647771,0.0074073925503041
