component_id,year,need_composite_z,support_residual_z,residual_public_support_gap_z,canonical_2024_q75,canonical_2024_q90,canonical_2024_q95
15,2020,-0.5077904493215749,0.4072853725813661,-0.4072853725813661,False,False,False
15,2021,-0.4791021245399314,0.4051908678216657,-0.4051908678216657,False,False,False
15,2022,-0.7275784665223954,0.4457155715607298,-0.4457155715607298,False,False,False
15,2023,-0.7212685880348233,0.4122050884656155,-0.4122050884656155,False,False,False
15,2024,-0.5292137960410281,0.2716025025333001,-0.2716025025333001,False,False,False
16,2015,-0.4974794734669369,-0.1708572983606759,0.1708572983606759,False,False,False
16,2016,-0.483578080956794,-0.1833175293503675,0.1833175293503675,False,False,False
16,2017,-0.4750042653458258,-0.187282907922839,0.187282907922839,False,False,False
16,2018,-0.4682710444503312,-0.1912426111079203,0.1912426111079203,False,False,False
16,2019,-0.5054322378324227,-0.1710347937010866,0.1710347937010866,False,False,False
16,2020,-0.5078767918099746,-0.1681875023989696,0.1681875023989696,False,False,False
16,2021,-0.5230574807152313,-0.1679444021104246,0.1679444021104246,False,False,False
16,2022,-0.4782504481810712,-0.1701967542755897,0.1701967542755897,False,False,False
16,2023,-0.5056421875913135,-0.1708734074960561,0.1708734074960561,False,False,False
16,2024,-0.4244401403706856,-0.3296653335520514,0.3296653335520514,False,False,False
17,2015,-0.5283933017235719,0.8108154522225662,-0.8108154522225662,False,False,False
17,2016,-0.1839038591901449,0.739487026491566,-0.739487026491566,False,False,False
17,2017,0.6828602247622221,-0.5033992258796153,0.5033992258796153,False,False,False
17,2018,0.670139646901689,-0.4872375118796572,0.4872375118796572,False,False,False
17,2019,0.6670785030632103,-0.4836371212606961,0.4836371212606961,False,False,False
17,2020,0.6856529960174588,-0.504780139985935,0.504780139985935,False,False,False
17,2021,0.8737589139406349,-0.7167196643726292,0.7167196643726292,False,False,False
17,2022,0.8943045997503234,-0.7091395863955536,0.7091395863955536,False,False,False
17,2023,0.8846616566189291,-0.7083915962010109,0.7083915962010109,False,False,False
17,2024,0.5541056056004434,-0.4310717895898023,0.4310717895898023,False,False,False
18,2015,0.3955270477134528,-0.9355415815287678,0.9355415815287678,False,False,False
18,2016,0.312132985701998,-0.9952059071951592,0.9952059071951592,False,False,False
18,2017,0.7659731858965996,-1.0117321399851669,1.0117321399851669,True,False,False
18,2018,0.7833843152596454,-1.0132337834167215,1.0132337834167215,True,False,False
18,2019,0.786314737712189,-0.983318214917418,0.983318214917418,True,False,False
18,2020,0.8192062552126947,-0.9181568447347592,0.9181568447347592,True,False,False
18,2021,0.6711346713485103,-0.9206341011687118,0.9206341011687118,True,False,False
18,2022,0.7267184793843549,-0.9512617391194392,0.9512617391194392,True,False,False
18,2023,0.7341732930782644,-1.04614480042408,1.04614480042408,True,False,False
18,2024,0.6662912611672589,-0.8837815780025102,0.8837815780025102,True,False,False
19,2015,1.4075857523462714,-1.114455751189069,1.114455751189069,True,False,False
19,2016,1.3174607407377168,-1.1254057993962512,1.1254057993962512,True,False,False
19,2017,1.3721916281324855,-1.122125323280865,1.122125323280865,True,False,False
19,2018,1.3588960067947913,-1.1161389828594768,1.1161389828594768,True,False,False
19,2019,1.2343224654277352,-1.1027107108254035,1.1027107108254035,True,False,False
19,2020,1.3121609711105515,-1.1003584593505025,1.1003584593505025,True,False,False
19,2021,1.3856712399924562,-1.1119609232245762,1.1119609232245762,True,False,False
19,2022,1.3191111266105495,-1.1053231887160666,1.1053231887160666,True,False,False
19,2023,1.3789941694154035,-1.1104517512149994,1.1104517512149994,True,False,False
19,2024,1.2969391329078803,-1.0361687025059831,1.0361687025059831,True,False,False
20,2015,0.1372980781771215,-0.5710370167626752,0.5710370167626752,False,False,False
20,2016,0.1439881487345982,-0.5942055447795096,0.5942055447795096,False,False,False
20,2017,0.1323255415016523,-0.5852019511631958,0.5852019511631958,False,False,False
20,2018,0.1314002266799752,-0.5790884045379697,0.5790884045379697,False,False,False
20,2019,0.1354386013530347,-0.5806659182708979,0.5806659182708979,False,False,False
20,2020,0.133385359419427,-0.5811484419478874,0.5811484419478874,False,False,False
20,2021,0.1064653091958762,-0.569650489099202,0.569650489099202,False,False,False
