component_id,year,country,city_name,centroid_lat,centroid_lon,public_hourly_surface_observation_support,denominator_uncertainty_flag,official_station_count_50km,public_hourly_station_count_50km,need_composite_z,support_residual_z,residual_public_support_gap_z,canonical_2024_q75,canonical_2024_q90,canonical_2024_q95
3732,2024,India,Junagadh,21.52552322825244,70.45105165169402,0.2870483861553727,False,1,1,0.9383212014417192,-1.0153350016023035,1.0153350016023035,True,False,False
3766,2024,Ukraine,Zaporizhzhia,47.84490028815984,35.137392025118174,0.3492674954765657,False,1,1,1.3990592949378913,-1.6468778356128824,1.6468778356128824,True,True,False
3780,2024,China,Xining,36.627604399675306,101.75468312555678,0.2842759586762388,True,2,1,0.8545631339732641,-0.9680456118620132,0.9680456118620132,True,False,False
3794,2024,Argentina,Comodoro Rivadavia,-45.87339301479429,-67.51964041145925,0.3645596217825249,True,2,1,1.0741043350229225,-0.9259794745673756,0.9259794745673756,True,False,False
3795,2024,Brazil,Francisco Beltrão,-26.06477502842773,-53.05395581542555,0.2327963579057958,False,2,2,0.6767331320172272,-1.8124615285878456,1.8124615285878456,True,False,False
3839,2024,Argentina,San Nicolás de los Arroyos,-33.345125079789995,-60.21225886838036,0.1755676180470437,True,0,0,0.736088332429766,-2.0309826823085397,2.0309826823085397,True,False,False
3853,2024,Turkey,Fethiye,36.64521818839504,29.14848589675159,0.420883674779665,False,2,2,1.173598545134395,-1.3793644203864766,1.3793644203864766,True,False,False
3908,2024,Iran,Malayer,34.29854533614774,48.81518441528672,0.4563415630654293,False,1,1,0.830656065546648,-0.8047141093018632,0.8047141093018632,True,False,False
3929,2024,Brazil,Campo Mourão,-24.033360180137915,-52.3771408460793,0.456108095488239,True,1,0,0.6675668192825462,-0.7727420865508247,0.7727420865508247,True,False,False
3944,2024,Russia,Belgorod,50.591020662932536,36.59090768940874,0.4135878129924706,False,1,3,1.732563944176238,-1.151700284088394,1.151700284088394,True,True,False
3945,2024,Ukraine,Pavlohrad,48.52958353289841,35.86945750508257,0.4444930835230257,True,0,2,0.7780294411616359,-1.0282121621224811,1.0282121621224811,True,False,False
3974,2024,Spain,Bilbao,43.30424993508757,-2.9831114857175978,0.4003385279869258,True,8,6,2.1068706082327124,-1.4098300368920862,1.4098300368920862,True,True,True
3988,2024,Ukraine,Melitopol,46.84657753572397,35.366561119018485,0.469736765306718,False,3,4,0.6216813324259511,-0.813520683248177,0.813520683248177,True,False,False
