match_id,event_id,event_component_id,control_component_id,event_country,control_country,event_city_name,control_city_name,event_date_utc,event_year,dominant_hazard,event_observability_gap_score_v2,control_observability_gap_score_v2,event_public_hourly_surface_observation_support,control_public_hourly_surface_observation_support,event_denominator_uncertainty_flag,control_denominator_uncertainty_flag,event_koppen_dominant_class,control_koppen_dominant_class,event_centroid_lat,event_centroid_lon,control_centroid_lat,control_centroid_lon,match_stage,match_distance_score,match_country_equal,match_koppen_equal,match_denominator_uncertainty_equal,event_gpm_event_subset_precip_mm_est,control_gpm_event_subset_precip_mm_est,paired_gpm_precip_diff_high_minus_control,event_era5_tp_sum_mm,paired_era5_tp_diff_high_minus_control,event_population_density_proxy,control_population_density_proxy,event_official_station_density_50km,control_official_station_density_50km,event_nearest_airport_km,control_nearest_airport_km,event_coast_distance_km,control_coast_distance_km,event_need_composite_z,control_need_composite_z,event_public_support_z,control_public_support_z,control_era5_2t_mean_c,control_era5_sp_mean,paired_era5_2t_diff_high_minus_control,paired_era5_sp_diff_high_minus_control
175|2021-07-28|Điện Biên Phủ,175|2021-07-28|Điện Biên Phủ,175,5031,Vietnam,Vietnam,Điện Biên Phủ,Trang Bang,2021-07-28,2021,thunder_or_convective,0.4210421936368891,-0.1872684724254659,0.1652950446506741,,False,False,,,21.388702,103.018583,11.024954059705768,106.37291346135945,same_country_year_koppen_uncertainty_lowgap_p25,1.063862,True,True,True,0.003889,0.0,0.003889,7.230759,,3593.0871382352943,3158.056480952381,0.0001273239544735,,1.4621449867646352,12.209831124929222,333.03551537488755,56.9735070891997,0.7556402756870136,0.6101541985171441,-1.4945280689397584,0.8682738373579658,27.879867,100544.588542,-2.86849,-10247.083334
175|2021-07-28|Điện Biên Phủ,175|2021-07-28|Điện Biên Phủ,175,1915,Vietnam,Vietnam,Điện Biên Phủ,Quốc Oai,2021-07-28,2021,thunder_or_convective,0.4210421936368891,-0.2458424030693606,0.1652950446506741,,False,False,,,21.388702,103.018583,21.007861014080067,105.630204110918,same_country_year_koppen_uncertainty_lowgap_p25,1.305237,True,True,True,0.003889,1.123889,-1.12,7.230759,,3593.0871382352943,4624.6180125,0.0001273239544735,,1.4621449867646352,13.994866023961986,333.03551537488755,97.64515293678105,0.7556402756870136,0.1819392931673129,-1.4945280689397584,0.9043650517859608,30.877995,99576.755208,-5.866618,-9279.25
175|2021-05-01|Điện Biên Phủ,175|2021-05-01|Điện Biên Phủ,175,1739,Vietnam,Vietnam,Điện Biên Phủ,Phúc Yên,2021-05-01,2021,thunder_or_convective,0.4210421936368891,-0.2240357538574729,0.1652950446506741,,False,False,,,21.388702,103.018583,21.239375103723827,105.72237654564918,same_country_year_koppen_uncertainty_lowgap_p25,0.965401,True,True,True,3.065556,0.124444,2.941112,7.359028,,3593.0871382352943,3784.632731,0.0001273239544735,,1.4621449867646352,8.447059325582973,333.03551537488755,92.50786143688232,0.7556402756870136,0.6751676203360134,-1.4945280689397584,1.2790882745112775,26.567417,100681.40625,-4.046468,-9486.708333
175|2021-05-01|Điện Biên Phủ,175|2021-05-01|Điện Biên Phủ,175,5031,Vietnam,Vietnam,Điện Biên Phủ,Trang Bang,2021-05-01,2021,thunder_or_convective,0.4210421936368891,-0.1872684724254659,0.1652950446506741,,False,False,,,21.388702,103.018583,11.024954059705768,106.37291346135945,same_country_year_koppen_uncertainty_lowgap_p25,1.063862,True,True,True,3.065556,0.0,3.065556,7.359028,,3593.0871382352943,3158.056480952381,0.0001273239544735,,1.4621449867646352,12.209831124929222,333.03551537488755,56.9735070891997,0.7556402756870136,0.6101541985171441,-1.4945280689397584,0.8682738373579658,28.809117,100997.239583,-6.288168,-9802.541666
175|2021-05-01|Điện Biên Phủ,175|2021-05-01|Điện Biên Phủ,175,1915,Vietnam,Vietnam,Điện Biên Phủ,Quốc Oai,2021-05-01,2021,thunder_or_convective,0.4210421936368891,-0.2458424030693606,0.1652950446506741,,False,False,,,21.388702,103.018583,21.007861014080067,105.630204110918,same_country_year_koppen_uncertainty_lowgap_p25,1.305237,True,True,True,3.065556,0.003333,3.062223,7.359028,,3593.0871382352943,4624.6180125,0.0001273239544735,,1.4621449867646352,13.994866023961986,333.03551537488755,97.64515293678105,0.7556402756870136,0.1819392931673129,-1.4945280689397584,0.9043650517859608,26.470656,100908.53125,-3.949707,-9713.833333
10433|2021-03-14|Baishan,10433|2021-03-14|Baishan,10433,10025,China,China,Baishan,Benxi,2021-03-14,2021,fog,0.4176992544957435,-0.1852271509470777,0.2292359773536449,,False,False,Dwa,,41.938761,126.424563,41.29145514719016,123.7503761908393,same_country_year_koppen_uncertainty_lowgap_p25,1.698552,True,True,True,0.0,0.0,0.0,0.0,,13585.061845945946,11034.743119117646,0.000254647908947,,67.4496712980915,42.24078107865443,234.925866865715,130.55749844653494,1.3708901905826187,0.6380346007672881,-1.2090556833378223,1.1946582855244885,6.998031,97355.65625,-2.541097,-4790.666667
10433|2021-03-14|Baishan,10433|2021-03-14|Baishan,10433,9949,China,China,Baishan,Qianjin,2021-03-14,2021,fog,0.4176992544957435,-0.3300248905708199,0.2292359773536449,,False,False,Dwa,,41.938761,126.424563,41.7992268165388,123.950078335615,same_country_year_koppen_uncertainty_lowgap_p25,2.440858,True,True,True,0.0,0.0,0.0,0.0,,13585.061845945946,6225.60304875,0.000254647908947,,67.4496712980915,43.805732992508105,234.925866865715,169.74060090791454,1.3708901905826187,-0.1218391674269115,-1.2090556833378223,0.9493162033298528,8.066797,98950.53125,-3.609863,-6385.541667
10433|2021-03-14|Baishan,10433|2021-03-14|Baishan,10433,9397,China,China,Baishan,Hulan,2021-03-14,2021,fog,0.4176992544957435,-0.2765472005016606,0.2292359773536449,,False,False,Dwa,,41.938761,126.424563,45.921887129065006,126.573869191809,same_country_year_koppen_uncertainty_lowgap_p25,2.577852,True,True,True,0.0,0.0,0.0,0.0,,13585.061845945946,4531.991670370371,0.000254647908947,,67.4496712980915,23.030761941163444,234.925866865715,489.85856599342833,1.3708901905826187,0.3494402489982389,-1.2090556833378223,1.3998700643118225,6.567041,99420.197917,-2.110107,-6855.208334
10433|2021-08-22|Baishan,10433|2021-08-22|Baishan,10433,10025,China,China,Baishan,Benxi,2021-08-22,2021,low_vis_5km,0.4176992544957435,-0.1852271509470777,0.2292359773536449,,False,False,Dwa,,41.938761,126.424563,41.29145514719016,123.7503761908393,same_country_year_koppen_uncertainty_lowgap_p25,1.698552,True,True,True,0.0,0.0,0.0,1.298428,,13585.061845945946,11034.743119117646,0.000254647908947,,67.4496712980915,42.24078107865443,234.925866865715,130.55749844653494,1.3708901905826187,0.6380346007672881,-1.2090556833378223,1.1946582855244885,24.106226,96596.677083,-3.943848,-4539.291666
10433|2021-08-22|Baishan,10433|2021-08-22|Baishan,10433,9949,China,China,Baishan,Qianjin,2021-08-22,2021,low_vis_5km,0.4176992544957435,-0.3300248905708199,0.2292359773536449,,False,False,Dwa,,41.938761,126.424563,41.7992268165388,123.950078335615,same_country_year_koppen_uncertainty_lowgap_p25,2.440858,True,True,True,0.0,0.0,0.0,1.298428,,13585.061845945946,6225.60304875,0.000254647908947,,67.4496712980915,43.805732992508105,234.925866865715,169.74060090791454,1.3708901905826187,-0.1218391674269115,-1.2090556833378223,0.9493162033298528,25.048853,98095.302083,-4.886475,-6037.916666
10433|2021-08-22|Baishan,10433|2021-08-22|Baishan,10433,9397,China,China,Baishan,Hulan,2021-08-22,2021,low_vis_5km,0.4176992544957435,-0.2765472005016606,0.2292359773536449,,False,False,Dwa,,41.938761,126.424563,45.921887129065006,126.573869191809,same_country_year_koppen_uncertainty_lowgap_p25,2.577852,True,True,True,0.0,0.0,0.0,1.298428,,13585.061845945946,4531.991670370371,0.000254647908947,,67.4496712980915,23.030761941163444,234.925866865715,489.85856599342833,1.3708901905826187,0.3494402489982389,-1.2090556833378223,1.3998700643118225,20.516626,98614.677083,-0.354248,-6557.291666
6848|2021-05-16|Rio Claro,6848|2021-05-16|Rio Claro,6848,7143,Brazil,Brazil,Rio Claro,Passos,2021-05-16,2021,fog,0.3961356481344298,-0.3198146079947869,0.2518531488939473,,False,False,Cwa,,-22.40359,-47.56742,-20.72119660232317,-46.61161141910138,same_country_year_koppen_uncertainty_lowgap_p25,1.410279,True,True,True,0.0,0.0,0.0,0.077248,,4420.520623255814,4485.7291347826085,0.0001273239544735,,3.24918251059195,5.026433704837852,207.03057712835007,333.86410942518614,0.3891352664154375,-1.1442912676273451,-1.1080784588551658,1.1742022542421948,19.099705,91945.955729,0.144206,2721.166667
6848|2021-05-16|Rio Claro,6848|2021-05-16|Rio Claro,6848,7771,Brazil,Brazil,Rio Claro,Barbacena,2021-05-16,2021,fog,0.3961356481344298,-0.4194636830815061,0.2518531488939473,,False,False,Cwa,,-22.40359,-47.56742,-21.21685691209369,-43.77256588932103,same_country_year_koppen_uncertainty_lowgap_p25,1.501487,True,True,True,0.0,0.0,0.0,0.077248,,4420.520623255814,5194.915926842105,0.0001273239544735,,3.24918251059195,6.099393388992109,207.03057712835007,184.45937773241135,0.3891352664154375,-0.7849387610143087,-1.1080784588551658,1.7718571299866417,16.378676,90410.330729,2.865235,4256.791667
6848|2021-05-16|Rio Claro,6848|2021-05-16|Rio Claro,6848,6743,Brazil,Brazil,Rio Claro,Franca,2021-05-16,2021,fog,0.3961356481344298,-0.39755754971872,0.2518531488939473,,False,False,Cwa,,-22.40359,-47.56742,-20.529593803353453,-47.39852273867117,same_country_year_koppen_uncertainty_lowgap_p25,1.600041,True,True,True,0.0,0.0,0.0,0.077248,,4420.520623255814,3995.0023,0.0001273239544735,,3.24918251059195,1.1528970209733769,207.03057712835007,398.79982420933374,0.3891352664154375,-1.3932792940947567,-1.1080784588551658,1.4212381479442815,20.059747,92305.289062,-0.815836,2361.833334
6848|2021-07-28|Rio Claro,6848|2021-07-28|Rio Claro,6848,7143,Brazil,Brazil,Rio Claro,Passos,2021-07-28,2021,low_vis_5km,0.3961356481344298,-0.3198146079947869,0.2518531488939473,,False,False,Cwa,,-22.40359,-47.56742,-20.72119660232317,-46.61161141910138,same_country_year_koppen_uncertainty_lowgap_p25,1.410279,True,True,True,0.0,0.0,0.0,8.826256,,4420.520623255814,4485.7291347826085,0.0001273239544735,,3.24918251059195,5.026433704837852,207.03057712835007,333.86410942518614,0.3891352664154375,-1.1442912676273451,-1.1080784588551658,1.1742022542421948,17.442773,91698.713542,-1.432128,2750.208333
6848|2021-07-28|Rio Claro,6848|2021-07-28|Rio Claro,6848,7771,Brazil,Brazil,Rio Claro,Barbacena,2021-07-28,2021,low_vis_5km,0.3961356481344298,-0.4194636830815061,0.2518531488939473,,False,False,Cwa,,-22.40359,-47.56742,-21.21685691209369,-43.77256588932103,same_country_year_koppen_uncertainty_lowgap_p25,1.501487,True,True,True,0.0,0.0,0.0,8.826256,,4420.520623255814,5194.915926842105,0.0001273239544735,,3.24918251059195,6.099393388992109,207.03057712835007,184.45937773241135,0.3891352664154375,-0.7849387610143087,-1.1080784588551658,1.7718571299866417,18.473128,89999.088542,-2.462483,4449.833333
6848|2021-07-28|Rio Claro,6848|2021-07-28|Rio Claro,6848,6743,Brazil,Brazil,Rio Claro,Franca,2021-07-28,2021,low_vis_5km,0.3961356481344298,-0.39755754971872,0.2518531488939473,,False,False,Cwa,,-22.40359,-47.56742,-20.529593803353453,-47.39852273867117,same_country_year_koppen_uncertainty_lowgap_p25,1.600041,True,True,True,0.0,0.0,0.0,8.826256,,4420.520623255814,3995.0023,0.0001273239544735,,3.24918251059195,1.1528970209733769,207.03057712835007,398.79982420933374,0.3891352664154375,-1.3932792940947567,-1.1080784588551658,1.4212381479442815,17.138818,92174.713542,-1.128173,2274.208333
7672|2021-12-10|Zigong,7672|2021-12-10|Zigong,7672,10851,China,China,Zigong,Yangjiang,2021-12-10,2021,low_vis_5km,0.3961169570202576,-0.2788826289032831,0.2427479133835288,,False,False,Cwa,,29.352113,104.76754,21.86109235665186,111.97037709693542,same_country_year_koppen_uncertainty_lowgap_p25,1.361298,True,True,True,0.0,0.0,0.0,0.995159,,5587.709175903615,5796.998992857143,0.0001273239544735,,13.944562860724895,17.468869984535875,925.4341966168917,1.5520610440621192,1.229755394705063,-0.1054858444103107,-1.14872993503399,1.1420849821970662,19.996474,101781.307292,-9.42041,-3515.333334
7672|2021-12-10|Zigong,7672|2021-12-10|Zigong,7672,9653,China,China,Zigong,Ningming,2021-12-10,2021,low_vis_5km,0.3961169570202576,-0.2422146947177363,0.2427479133835288,,False,False,Cwa,,29.352113,104.76754,22.12935904736112,107.0607294319672,same_country_year_koppen_uncertainty_lowgap_p25,1.523247,True,True,True,0.0,0.0,0.0,0.995159,,5587.709175903615,5478.231793,0.0001273239544735,,13.944562860724895,6.294069640784925,925.4341966168917,98.9386033000899,1.229755394705063,0.2383554179280983,-1.14872993503399,0.9340718997627931,19.770726,99350.390625,-9.194662,-1084.416667
7672|2021-12-10|Zigong,7672|2021-12-10|Zigong,7672,11127,China,China,Zigong,Zhongxin,2021-12-10,2021,low_vis_5km,0.3961169570202576,-0.182917024221124,0.2427479133835288,,False,False,Cwa,,29.352113,104.76754,24.21371429257814,114.70521561035406,same_country_year_koppen_uncertainty_lowgap_p25,1.551412,True,True,True,0.0,0.0,0.0,0.995159,,5587.709175903615,4072.8669228571425,0.0001273239544735,,13.944562860724895,10.380834666751497,925.4341966168917,153.34548633892544,1.229755394705063,0.0266632356942227,-1.14872993503399,0.5082737454281849,17.353164,97912.057292,-6.7771,353.916666
7672|2021-11-03|Zigong,7672|2021-11-03|Zigong,7672,10851,China,China,Zigong,Yangjiang,2021-11-03,2021,low_vis_5km,0.3961169570202576,-0.2788826289032831,0.2427479133835288,,False,False,Cwa,,29.352113,104.76754,21.86109235665186,111.97037709693542,same_country_year_koppen_uncertainty_lowgap_p25,1.361298,True,True,True,0.0,0.0,0.0,1.101971,,5587.709175903615,5796.998992857143,0.0001273239544735,,13.944562860724895,17.468869984535875,925.4341966168917,1.5520610440621192,1.229755394705063,-0.1054858444103107,-1.14872993503399,1.1420849821970662,23.777083,101337.203125,-8.309651,-3668.541667
7672|2021-11-03|Zigong,7672|2021-11-03|Zigong,7672,9653,China,China,Zigong,Ningming,2021-11-03,2021,low_vis_5km,0.3961169570202576,-0.2422146947177363,0.2427479133835288,,False,False,Cwa,,29.352113,104.76754,22.12935904736112,107.0607294319672,same_country_year_koppen_uncertainty_lowgap_p25,1.523247,True,True,True,0.0,0.0,0.0,1.101971,,5587.709175903615,5478.231793,0.0001273239544735,,13.944562860724895,6.294069640784925,925.4341966168917,98.9386033000899,1.229755394705063,0.2383554179280983,-1.14872993503399,0.9340718997627931,20.843245,98983.161458,-5.375813,-1314.5
7672|2021-11-03|Zigong,7672|2021-11-03|Zigong,7672,11127,China,China,Zigong,Zhongxin,2021-11-03,2021,low_vis_5km,0.3961169570202576,-0.182917024221124,0.2427479133835288,,False,False,Cwa,,29.352113,104.76754,24.21371429257814,114.70521561035406,same_country_year_koppen_uncertainty_lowgap_p25,1.551412,True,True,True,0.0,0.0,0.0,1.101971,,5587.709175903615,4072.8669228571425,0.0001273239544735,,13.944562860724895,10.380834666751497,925.4341966168917,153.34548633892544,1.229755394705063,0.0266632356942227,-1.14872993503399,0.5082737454281849,19.804264,97553.119792,-4.336832,115.541666
10936|2021-05-07|Phusro,10936|2021-05-07|Phusro,10936,10422,India,India,Phusro,Jagdalpur,2021-05-07,2021,low_vis_5km,0.3811713470926121,-0.1907504470900237,0.2199556411603338,,False,False,,,23.772954,85.992166,19.084643956362275,82.01933462666783,same_country_year_koppen_uncertainty_lowgap_p25,0.933247,True,True,True,0.0,0.261111,-0.261111,7.791519,,5655.4166263157895,7897.268533333334,0.0001273239544735,,21.40905865759822,2.09720911769055,243.41550296525784,197.25890664663825,1.0623876176622766,0.4284046582899621,-1.2504889186739314,1.1173292755497053,28.303339,94618.742188,-1.454346,3121.958333
10936|2021-05-07|Phusro,10936|2021-05-07|Phusro,10936,11394,India,India,Phusro,Chakdaha,2021-05-07,2021,low_vis_5km,0.3811713470926121,-0.1824634896936435,0.2199556411603338,,False,False,,,23.772954,85.992166,23.07018717132597,88.526112252389,same_country_year_koppen_uncertainty_lowgap_p25,0.996703,True,True,True,0.0,0.0,0.0,7.791519,,5655.4166263157895,5480.428645555556,0.0001273239544735,,21.40905865759822,18.467345621451795,243.41550296525784,95.54781729123368,1.0623876176622766,0.8683868501130817,-1.2504889186739314,0.9742022031700948,28.987095,100922.450521,-2.138102,-3181.75
10936|2021-05-07|Phusro,10936|2021-05-07|Phusro,10936,11264,India,India,Phusro,Medinipur,2021-05-07,2021,low_vis_5km,0.3811713470926121,-0.1817102067338768,0.2199556411603338,,False,False,,,23.772954,85.992166,22.42192752603974,87.31883769529787,same_country_year_koppen_uncertainty_lowgap_p25,1.005487,True,True,True,0.0,0.283333,-0.283333,7.791519,,5655.4166263157895,7616.832385714285,0.0001273239544735,,21.40905865759822,14.009325461033068,243.41550296525784,56.709660573646424,1.0623876176622766,0.0931451417393155,-1.2504889186739314,0.9330947008161872,29.547886,100447.742188,-2.698893,-2707.041667
10936|2021-01-04|Phusro,10936|2021-01-04|Phusro,10936,10422,India,India,Phusro,Jagdalpur,2021-01-04,2021,low_vis_5km,0.3811713470926121,-0.1907504470900237,0.2199556411603338,,False,False,,,23.772954,85.992166,19.084643956362275,82.01933462666783,same_country_year_koppen_uncertainty_lowgap_p25,0.933247,True,True,True,0.0,0.0,0.0,0.0,,5655.4166263157895,7897.268533333334,0.0001273239544735,,21.40905865759822,2.09720911769055,243.41550296525784,197.25890664663825,1.0623876176622766,0.4284046582899621,-1.2504889186739314,1.1173292755497053,22.065088,94836.429688,-2.836751,3423.916666
10936|2021-01-04|Phusro,10936|2021-01-04|Phusro,10936,11394,India,India,Phusro,Chakdaha,2021-01-04,2021,low_vis_5km,0.3811713470926121,-0.1824634896936435,0.2199556411603338,,False,False,,,23.772954,85.992166,23.07018717132597,88.526112252389,same_country_year_koppen_uncertainty_lowgap_p25,0.996703,True,True,True,0.0,0.0,0.0,0.0,,5655.4166263157895,5480.428645555556,0.0001273239544735,,21.40905865759822,18.467345621451795,243.41550296525784,95.54781729123368,1.0623876176622766,0.8683868501130817,-1.2504889186739314,0.9742022031700948,19.158187,101414.679688,0.07015,-3154.333334
10936|2021-01-04|Phusro,10936|2021-01-04|Phusro,10936,11264,India,India,Phusro,Medinipur,2021-01-04,2021,low_vis_5km,0.3811713470926121,-0.1817102067338768,0.2199556411603338,,False,False,,,23.772954,85.992166,22.42192752603974,87.31883769529787,same_country_year_koppen_uncertainty_lowgap_p25,1.005487,True,True,True,0.0,0.0,0.0,0.0,,5655.4166263157895,7616.832385714285,0.0001273239544735,,21.40905865759822,14.009325461033068,243.41550296525784,56.709660573646424,1.0623876176622766,0.0931451417393155,-1.2504889186739314,0.9330947008161872,19.893864,100964.388021,-0.665527,-2704.041667
3795|2021-05-28|Francisco Beltrão,3795|2021-05-28|Francisco Beltrão,3795,2872,Brazil,Brazil,Francisco Beltrão,Foz do Iguaçu,2021-05-28,2021,gust_15ms,0.3801518494797484,-0.1966613904058463,0.2318041207027374,,False,False,Cfa,,-26.064775,-53.053956,-25.522872867444423,-54.56013205839889,same_country_year_koppen_uncertainty_lowgap_p25,0.674748,True,True,True,0.028333,0.399444,-0.371111,1.851559,,2723.78540625,3053.8004267605634,0.000254647908947,,1.1363891633711107,1.4435183100764912,410.6497062384072,559.6529668817774,0.4346949325732419,0.5406149567059964,-1.1975898823643076,1.611205623164557,22.833134,98003.106771,-2.990153,-4253.125
3795|2021-05-28|Francisco Beltrão,3795|2021-05-28|Francisco Beltrão,3795,6334,Brazil,Brazil,Francisco Beltrão,Lençóis Paulista,2021-05-28,2021,gust_15ms,0.3801518494797484,-0.226771832336007,0.2318041207027374,,False,False,Cfa,,-26.064775,-53.053956,-22.601948663988097,-48.794308565303375,same_country_year_koppen_uncertainty_lowgap_p25,1.052069,True,True,True,0.028333,0.0,0.028333,1.851559,,2723.78540625,3898.380126428572,0.000254647908947,,1.1363891633711107,3.3674261108411487,410.6497062384072,265.63185041952073,0.4346949325732419,-0.8250261761773652,-1.1975898823643076,0.7454073564713272,22.543095,94699.606771,-2.700114,-949.625
3795|2021-05-28|Francisco Beltrão,3795|2021-05-28|Francisco Beltrão,3795,6638,Brazil,Brazil,Francisco Beltrão,São Carlos,2021-05-28,2021,gust_15ms,0.3801518494797484,-0.387679457557097,0.2318041207027374,,False,False,Cfa,,-26.064775,-53.053956,-22.01681573567272,-47.89575791963001,same_country_year_koppen_uncertainty_lowgap_p25,1.807058,True,True,True,0.028333,0.0,0.028333,1.851559,,2723.78540625,3782.732071666667,0.000254647908947,,1.1363891633711107,2.7543806659427035,410.6497062384072,262.6830763888667,0.4346949325732419,-1.1827116635051729,-1.1975898823643076,1.5805867228375576,21.989465,93168.273438,-2.146484,581.708333
3795|2021-06-24|Francisco Beltrão,3795|2021-06-24|Francisco Beltrão,3795,2872,Brazil,Brazil,Francisco Beltrão,Foz do Iguaçu,2021-06-24,2021,gust_15ms,0.3801518494797484,-0.1966613904058463,0.2318041207027374,,False,False,Cfa,,-26.064775,-53.053956,-25.522872867444423,-54.56013205839889,same_country_year_koppen_uncertainty_lowgap_p25,0.674748,True,True,True,0.0,2.533889,-2.533889,10.416985,,2723.78540625,3053.8004267605634,0.000254647908947,,1.1363891633711107,1.4435183100764912,410.6497062384072,559.6529668817774,0.4346949325732419,0.5406149567059964,-1.1975898823643076,1.611205623164557,19.341089,98555.533854,-3.661296,-4337.833333
3795|2021-06-24|Francisco Beltrão,3795|2021-06-24|Francisco Beltrão,3795,6334,Brazil,Brazil,Francisco Beltrão,Lençóis Paulista,2021-06-24,2021,gust_15ms,0.3801518494797484,-0.226771832336007,0.2318041207027374,,False,False,Cfa,,-26.064775,-53.053956,-22.601948663988097,-48.794308565303375,same_country_year_koppen_uncertainty_lowgap_p25,1.052069,True,True,True,0.0,0.0,0.0,10.416985,,2723.78540625,3898.380126428572,0.000254647908947,,1.1363891633711107,3.3674261108411487,410.6497062384072,265.63185041952073,0.4346949325732419,-0.8250261761773652,-1.1975898823643076,0.7454073564713272,18.046167,95143.533854,-2.366374,-925.833333
3795|2021-06-24|Francisco Beltrão,3795|2021-06-24|Francisco Beltrão,3795,6638,Brazil,Brazil,Francisco Beltrão,São Carlos,2021-06-24,2021,gust_15ms,0.3801518494797484,-0.387679457557097,0.2318041207027374,,False,False,Cfa,,-26.064775,-53.053956,-22.01681573567272,-47.89575791963001,same_country_year_koppen_uncertainty_lowgap_p25,1.807058,True,True,True,0.0,0.0,0.0,10.416985,,2723.78540625,3782.732071666667,0.000254647908947,,1.1363891633711107,2.7543806659427035,410.6497062384072,262.6830763888667,0.4346949325732419,-1.1827116635051729,-1.1975898823643076,1.5805867228375576,17.885929,93561.742188,-2.206136,655.958333
8128|2021-04-11|Palu,8128|2021-04-11|Palu,8128,2463,Indonesia,Indonesia,Palu,Tebing Tinggi,2021-04-11,2021,thunder_or_convective,0.3787821152448622,-0.187696806978957,0.2764547948403665,,False,False,Af,,-0.901066,119.8774,3.3383430064369852,99.16023732314332,same_country_year_uncertainty_lowgap_p25,1.305058,True,False,True,0.0,0.0,0.0,11.809826,,4284.016298717949,6403.953382051282,0.0001273239544735,,3.598108244675575,5.539365283459771,4.501564875383695,20.5724097370647,0.2439297577353351,-0.0089510151770741,-0.9982412972566114,1.0937462076382722,27.367558,100857.875,-3.990641,-8409.875
8128|2021-04-11|Palu,8128|2021-04-11|Palu,8128,7895,Indonesia,Indonesia,Palu,Kecamatan Kopang,2021-04-11,2021,thunder_or_convective,0.3787821152448622,-0.2066775667135026,0.2764547948403665,,False,False,Af,,-0.901066,119.8774,-8.63225356471884,116.3694489887622,same_country_year_uncertainty_lowgap_p25,1.368496,True,False,True,0.0,0.0,0.0,11.809826,,4284.016298717949,2596.4364095238093,0.0001273239544735,,3.598108244675575,18.36012621134884,4.501564875383695,22.07499431888145,0.2439297577353351,-0.2929023270342367,-0.9982412972566114,0.8112705654725947,27.179651,99552.083333,-3.802734,-7104.083333
8128|2021-04-11|Palu,8128|2021-04-11|Palu,8128,7797,Indonesia,Indonesia,Palu,Ubud,2021-04-11,2021,thunder_or_convective,0.3787821152448622,-0.2085711521040428,0.2764547948403665,,False,False,Af,,-0.901066,119.8774,-8.522905528333592,115.26770884640275,same_country_year_uncertainty_lowgap_p25,1.453201,True,False,True,0.0,0.0,0.0,11.809826,,4284.016298717949,3728.423932941176,0.0001273239544735,,3.598108244675575,3.763109345275131,4.501564875383695,13.135464181353282,0.2439297577353351,-0.490380446112943,-0.9982412972566114,0.6892509903396816,26.225712,97437.916667,-2.848795,-4989.916667
8128|2021-04-30|Palu,8128|2021-04-30|Palu,8128,2463,Indonesia,Indonesia,Palu,Tebing Tinggi,2021-04-30,2021,thunder_or_convective,0.3787821152448622,-0.187696806978957,0.2764547948403665,,False,False,Af,,-0.901066,119.8774,3.3383430064369852,99.16023732314332,same_country_year_uncertainty_lowgap_p25,1.305058,True,False,True,0.0,2.086667,-2.086667,8.437157,,4284.016298717949,6403.953382051282,0.0001273239544735,,3.598108244675575,5.539365283459771,4.501564875383695,20.5724097370647,0.2439297577353351,-0.0089510151770741,-0.9982412972566114,1.0937462076382722,27.213027,100730.304688,-3.625407,-8362.916667
8128|2021-04-30|Palu,8128|2021-04-30|Palu,8128,7895,Indonesia,Indonesia,Palu,Kecamatan Kopang,2021-04-30,2021,thunder_or_convective,0.3787821152448622,-0.2066775667135026,0.2764547948403665,,False,False,Af,,-0.901066,119.8774,-8.63225356471884,116.3694489887622,same_country_year_uncertainty_lowgap_p25,1.368496,True,False,True,0.0,0.0,0.0,8.437157,,4284.016298717949,2596.4364095238093,0.0001273239544735,,3.598108244675575,18.36012621134884,4.501564875383695,22.07499431888145,0.2439297577353351,-0.2929023270342367,-0.9982412972566114,0.8112705654725947,27.32167,99467.013021,-3.73405,-7099.625
8128|2021-04-30|Palu,8128|2021-04-30|Palu,8128,7797,Indonesia,Indonesia,Palu,Ubud,2021-04-30,2021,thunder_or_convective,0.3787821152448622,-0.2085711521040428,0.2764547948403665,,False,False,Af,,-0.901066,119.8774,-8.522905528333592,115.26770884640275,same_country_year_uncertainty_lowgap_p25,1.453201,True,False,True,0.0,0.0,0.0,8.437157,,4284.016298717949,3728.423932941176,0.0001273239544735,,3.598108244675575,3.763109345275131,4.501564875383695,13.135464181353282,0.2439297577353351,-0.490380446112943,-0.9982412972566114,0.6892509903396816,25.753066,97365.388021,-2.165446,-4998.0
4263|2021-12-15|Rzeszów,4263|2021-12-15|Rzeszów,4263,3403,Poland,Poland,Rzeszów,Bełchatów,2021-12-15,2021,low_ceiling_300m,0.3727925259239825,-0.2107257920052998,0.3741901593416214,,False,False,Dfb,,50.030827,22.002133,51.35896353742977,19.375143003940927,same_country_year_koppen_uncertainty_lowgap_p25,1.246235,True,True,True,0.0,0.0,0.0,0.475883,,4154.646042222223,3423.068758666667,0.0003819718634205,,6.854641766987755,3.4770926585272535,391.4413423077526,233.8785275089932,2.173087158723386,1.551784624385054,-0.5618893942986538,1.2725084682707946,3.934567,100436.105305,-2.946923,-845.821451
